Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"110189","FANNIN REGIONAL HOSPITAL","OP-26","782","208","181","848","50","70","5","01/01/2012","12/31/2012"
"110190","FLINT RIVER COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"110191","PIEDMONT HENRY HOSPITAL","OP-26","3108","23","142","739","794","233","781","01/01/2012","12/31/2012"
"110192","EASTSIDE MEDICAL CENTER","OP-26","546","151","1386","1602","1391","411","192","01/01/2012","12/31/2012"
"110194","DONALSONVILLE HOSPITAL INC","OP-26","531","0","0","43","216","12","7","01/01/2012","12/31/2012"
"110198","NORTH FULTON HOSPITAL","OP-26","2160","11","3166","1497","997","1061","303","01/01/2012","12/31/2012"
"110200","NORTHSIDE MEDICAL CENTER","OP-26","0","0","626","374","4","0","0","01/01/2012","12/31/2012"
"110201","COLISEUM NORTHSIDE HOSPITAL","OP-26","866","0","734","349","652","2","56","01/01/2012","12/31/2012"
"110205","NORTH GEORGIA MEDICAL CENTER","OP-26","535","0","294","619","688","130","12","01/01/2012","12/31/2012"
"110209","TURNING POINT HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"110215","PIEDMONT FAYETTE HOSPITAL","OP-26","4815","940","169","563","497","537","604","01/01/2012","12/31/2012"
"110225","PIEDMONT MOUNTAINSIDE HOSPITAL INC","OP-26","1099","0","573","379","15","119","167","01/01/2012","12/31/2012"
"110226","DEKALB MEDICAL CENTER AT HILLANDALE","OP-26","1273","0","1","1474","1934","422","429","01/01/2012","12/31/2012"
"110229","PIEDMONT NEWNAN HOSPITAL, INC","OP-26","4254","250","287","117","1796","191","141","01/01/2012","12/31/2012"
"110230","EMORY JOHNS CREEK HOSPITAL","OP-26","1940","125","509","657","924","369","96","01/01/2012","12/31/2012"
"110233","SOUTHEASTERN REGIONAL MEDICAL CENTER","OP-26","40","0","1","0","7","7","55","01/01/2012","12/31/2012"
"110234","SGMC BERRIEN CAMPUS","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"111300","SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER","OP-26","94","0","0","0","18","10","0","01/01/2012","12/31/2012"
"111302","BLECKLEY MEMORIAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"111303","JASPER MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"111304","MORGAN MEMORIAL HOSPITAL","OP-26","156","0","2","1","3","0","0","01/01/2012","12/31/2012"
"111305","MILLER COUNTY HOSPITAL","OP-26","172","0","0","0","1066","5","18","01/01/2012","12/31/2012"
"111306","EFFINGHAM COUNTY HOSPITAL","OP-26","583","266","5","288","235","8","0","01/01/2012","12/31/2012"
"111308","CLINCH MEMORIAL HOSPITAL","OP-26","98","0","0","0","0","0","0","01/01/2012","12/31/2012"
"111310","MEDICAL CENTER OF PEACH COUNTY, THE","OP-26","330","0","5","18","20","12","0","01/01/2012","12/31/2012"
"111313","PUTNAM GENERAL HOSPITAL","OP-26","265","39","115","23","2","80","0","01/01/2012","12/31/2012"
"111318","MONROE COUNTY HOSPITAL","OP-26","149","0","0","5","3","0","0","01/01/2012","12/31/2012"
"111320","HIGGINS GENERAL HOSPITAL","OP-26","7","193","19","55","86","522","0","01/01/2012","12/31/2012"
"111324","CHATUGE REGIONAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"111325","WILLS MEMORIAL HOSPITAL","OP-26","294","69","0","18","28","20","0","01/01/2012","12/31/2012"
"111327","BACON COUNTY HOSPITAL","OP-26","537","373","0","0","0","0","0","01/01/2012","12/31/2012"
"111329","ST. MARY'S GOOD SAMARITAN HOSPITAL","OP-26","629","74","0","34","0","1","0","01/01/2012","12/31/2012"
"111330","POLK MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"111333","JEFF DAVIS HOSPITAL","OP-26","43","198","0","5","62","2","0","01/01/2012","12/31/2012"
"111335","LIBERTY REGIONAL MEDICAL CENTER","OP-26","568","112","6","203","57","104","11","01/01/2012","12/31/2012"
"120001","THE QUEENS MEDICAL CENTER","OP-26","9575","1410","212","2927","5675","1928","2314","01/01/2012","12/31/2012"
"120002","MAUI MEMORIAL MEDICAL CENTER","OP-26","1279","0","238","448","1331","246","184","01/01/2012","12/31/2012"
"120004","WAHIAWA GENERAL HOSPITAL","OP-26","504","0","0","28","7","7","4","01/01/2012","12/31/2012"
"120005","HILO MEDICAL CENTER","OP-26","376","630","0","287","135","749","187","01/01/2012","12/31/2012"
"120006","CASTLE MEDICAL CENTER","OP-26","206","1","0","603","1618","179","284","01/01/2012","12/31/2012"
"120007","KUAKINI MEDICAL CENTER","OP-26","6397","483","3","907","51","16","441","01/01/2012","12/31/2012"
"120014","WILCOX MEMORIAL HOSPITAL","OP-26","65","667","109","434","26","69","70","01/01/2012","12/31/2012"
"120019","KONA COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"120022","STRAUB CLINIC AND HOSPITAL","OP-26","1105","587","15","173","25","235","220","01/01/2012","12/31/2012"
"120026","PALI MOMI MEDICAL CENTER","OP-26","226","1069","2","651","21","130","1105","01/01/2012","12/31/2012"
"120028","NORTH HAWAII COMMUNITY HOSPITAL","OP-26","287","142","1","228","58","3","31","01/01/2012","12/31/2012"
"121301","KAU HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"121304","KAHUKU MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"130002","ST LUKES MAGIC VALLEY MEDICAL CENTER","OP-26","6610","0","142","2851","1780","1864","505","01/01/2012","12/31/2012"
"130003","ST JOSEPH REGIONAL MEDICAL CENTER","OP-26","33","0","82","0","1","54","71","01/01/2012","12/31/2012"
"130006","ST LUKE'S REGIONAL MEDICAL CENTER","OP-26","6283","15","3013","7111","5708","6479","2525","01/01/2012","12/31/2012"
"130007","ST ALPHONSUS REGIONAL MEDICAL CENTER","OP-26","20855","5","1394","23761","12944","16117","4776","01/01/2012","12/31/2012"
"130013","SAINT ALPHONSUS MEDICAL CENTER - NAMPA","OP-26","553","104","26","891","176","339","22","01/01/2012","12/31/2012"
"130014","WEST VALLEY MEDICAL CENTER","OP-26","1675","517","551","584","72","286","141","01/01/2012","12/31/2012"
"130018","EASTERN IDAHO REGIONAL MEDICAL CENTER","OP-26","1305","144","1551","1580","270","435","784","01/01/2012","12/31/2012"
"130025","MADISON MEMORIAL HOSPITAL","OP-26","1084","189","88","1657","1371","1798","1378","01/01/2012","12/31/2012"
"130028","PORTNEUF MEDICAL CENTER","OP-26","1379","441","363","893","635","327","556","01/01/2012","12/31/2012"
"130049","KOOTENAI HEALTH","OP-26","1670","0","111","1087","1310","721","452","01/01/2012","12/31/2012"
"130063","TREASURE VALLEY HOSPITAL","OP-26","572","0","8","1160","3","2","1","01/01/2012","12/31/2012"
"130065","MOUNTAIN VIEW HOSPITAL","OP-26","1617","338","1788","2290","89","44","94","01/01/2012","12/31/2012"
"130066","NORTHWEST SPECIALTY HOSPITAL","OP-26","1036","0","392","607","17","0","18","01/01/2012","12/31/2012"
"130067","IDAHO DOCTORS HOSPITAL","OP-26","0","0","106","0","0","0","0","01/01/2012","12/31/2012"
"131305","STEELE MEMORIAL MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"131313","TETON VALLEY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"131315","SYRINGA GENERAL HOSPITAL","OP-26","16","0","0","18","5","14","0","01/01/2012","12/31/2012"
"131317","BENEWAH COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"131318","WALTER KNOX MEMORIAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"131324","LOST RIVERS MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"131326","CASSIA REGIONAL MEDICAL CENTER","OP-26","419","0","234","197","31","16","146","01/01/2012","12/31/2012"
"131328","BONNER GENERAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"140001","GRAHAM HOSPITAL ASSOCIATION","OP-26","1199","156","283","248","92","148","12","01/01/2012","12/31/2012"
"140002","ALTON MEMORIAL HOSPITAL","OP-26","4322","21","20","912","891","88","240","01/01/2012","12/31/2012"
"140007","PRESENCE SAINT JOSEPH MEDICAL CENTER","OP-26","8193","35","864","1251","349","364","1022","01/01/2012","12/31/2012"
"140008","GOTTLIEB MEMORIAL HOSPITAL","OP-26","2477","693","97","888","725","508","116","01/01/2012","12/31/2012"
"140010","NORTHSHORE UNIVERSITY HEALTHSYSTEM - EVANSTON HOSPITAL","OP-26","22935","3400","5662","6098","8416","6268","1650","01/01/2012","12/31/2012"
"140011","SOUTHERN ILLINOIS HOSPITAL SERVICES DBA HERRIN HOSPITAL","OP-26","675","81","424","216","361","43","49","01/01/2012","12/31/2012"
"140012","KATHERINE SHAW BETHEA HOSPITAL","OP-26","1773","247","44","1797","2859","397","82","01/01/2012","12/31/2012"
"140013","PROCTOR HOSPITAL","OP-26","1776","979","16","196","39","257","47","01/01/2012","12/31/2012"
"140015","BLESSING HOSPITAL","OP-26","6496","2157","626","1546","1096","1488","576","01/01/2012","12/31/2012"
"140018","MT SINAI HOSPITAL MEDICAL CENTER","OP-26","2436","46","142","191","121","341","161","01/01/2012","12/31/2012"
"140019","SHELBY MEMORIAL HOSPITAL","OP-26","130","117","0","0","0","0","0","01/01/2012","12/31/2012"
"140026","ST MARYS HOSPITAL","OP-26","960","230","1149","120","78","94","48","01/01/2012","12/31/2012"
"140029","COPLEY MEMORIAL HOSPITAL","OP-26","3214","322","1565","656","341","518","569","01/01/2012","12/31/2012"
"140030","SHERMAN HOSPITAL","OP-26","2823","733","2587","773","118","1018","317","01/01/2012","12/31/2012"
"140032","ST ANTHONYS MEMORIAL HOSPITAL","OP-26","996","279","3254","909","57","585","82","01/01/2012","12/31/2012"
"140033","VISTA MEDICAL CENTER WEST","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"140034","ST MARYS HOSPITAL","OP-26","0","0","0","0","0","10","0","01/01/2012","12/31/2012"
"140040","GALESBURG COTTAGE HOSPITAL","OP-26","1338","587","731","244","294","155","100","01/01/2012","12/31/2012"
"140043","CGH MEDICAL CENTER","OP-26","2626","497","2419","4062","11581","638","114","01/01/2012","12/31/2012"
"140046","GOOD SAMARITAN REGIONAL HLTH CENTER","OP-26","0","0","0","0","0","31","32","01/01/2012","12/31/2012"
"140048","ADVOCATE TRINITY HOSPITAL","OP-26","3981","14","882","465","218","167","686","01/01/2012","12/31/2012"
"140049","WEST SUBURBAN MEDICAL CENTER","OP-26","4200","507","446","443","107","144","1084","01/01/2012","12/31/2012"
"140052","SAINT ANTHONY'S HEALTH CENTER","OP-26","2983","63","81","207","73","260","38","01/01/2012","12/31/2012"
"140053","ST JOHNS HOSPITAL","OP-26","4610","398","1537","730","72","443","39","01/01/2012","12/31/2012"
"140054","MACNEAL  HOSPITAL","OP-26","9100","966","2298","1290","894","352","566","01/01/2012","12/31/2012"
"140058","PASSAVANT AREA HOSPITAL","OP-26","2117","667","740","678","1076","152","33","01/01/2012","12/31/2012"
"140059","JERSEY COMMUNITY HOSPITAL","OP-26","219","78","0","5","0","16","1","01/01/2012","12/31/2012"
"140062","PALOS COMMUNITY HOSPITAL","OP-26","5580","529","202","494","345","432","265","01/01/2012","12/31/2012"
"140063","RUSH OAK PARK HOSPITAL","OP-26","2209","245","1186","1476","31","14","105","01/01/2012","12/31/2012"
"140064","ST MARY MEDICAL CENTER","OP-26","2197","765","1025","291","50","191","73","01/01/2012","12/31/2012"
"140065","ADVENTIST LA GRANGE MEMORIAL HOSPITAL","OP-26","3902","506","1651","894","4330","1039","194","01/01/2012","12/31/2012"
"140067","OSF SAINT FRANCIS MEDICAL CENTER","OP-26","6376","4","2931","1767","574","887","1036","01/01/2012","12/31/2012"
"140068","ROSELAND COMMUNITY HOSPITAL","OP-26","146","0","13","8","46","29","5","01/01/2012","12/31/2012"
"140077","TOUCHETTE REGIONAL HOSPITAL INC","OP-26","424","59","3","69","8","88","8","01/01/2012","12/31/2012"
"140080","PRESENCE SAINT FRANCIS HOSPITAL","OP-26","2622","489","44","593","47","142","83","01/01/2012","12/31/2012"
"140082","LOUIS A WEISS MEMORIAL HOSPITAL","OP-26","1442","486","727","1319","1243","327","237","01/01/2012","12/31/2012"
"140083","LORETTO HOSPITAL","OP-26","116","0","0","14","4","9","7","01/01/2012","12/31/2012"
"140084","VISTA MEDICAL CENTER EAST","OP-26","0","0","4","0","0","0","627","01/01/2012","12/31/2012"
"140088","THE UNIVERSITY OF CHICAGO MEDICAL CENTER","OP-26","6932","653","1397","6975","5835","3016","2349","01/01/2012","12/31/2012"
"140089","MC DONOUGH DISTRICT HOSPITAL","OP-26","1920","377","356","141","36","42","32","01/01/2012","12/31/2012"
"140091","THE CARLE FOUNDATION HOSPITAL","OP-26","7199","1576","7","1680","6958","914","687","01/01/2012","12/31/2012"
"140093","PROVENA UNITED SAMARITANS MED CTR-LOGAN","OP-26","723","0","7","81","12","3","74","01/01/2012","12/31/2012"
"140095","SAINT ANTHONY HOSPITAL","OP-26","1359","3","260","187","2404","103","136","01/01/2012","12/31/2012"
"140100","MIDWESTERN REGION MED CENTER","OP-26","833","0","198","67","202","178","2319","01/01/2012","12/31/2012"
"140101","MORRIS HOSPITAL & HEALTHCARE CENTERS","OP-26","4717","296","1065","695","655","230","189","01/01/2012","12/31/2012"
"140103","ST BERNARD HOSPITAL","OP-26","336","0","0","89","1368","100","3","01/01/2012","12/31/2012"
"140110","OTTAWA REGIONAL HOSPITAL DBA OSF SAINT ELIZABETH MDL CTR","OP-26","2218","397","853","227","28","247","48","01/01/2012","12/31/2012"
"140113","PROVENA COVENANT MEDICAL CENTER- URBANA","OP-26","4504","530","21","618","114","432","513","01/01/2012","12/31/2012"
"140114","SWEDISH COVENANT HOSPITAL","OP-26","4887","649","1223","657","59","147","104","01/01/2012","12/31/2012"
"140115","THOREK MEMORIAL HOSPITAL","OP-26","773","112","284","88","15","38","21","01/01/2012","12/31/2012"
"140116","CENTEGRA HOSPITAL-MCHENRY","OP-26","3515","758","647","1242","1523","505","466","01/01/2012","12/31/2012"
"140117","PRESENCE RESURRECTION MEDICAL CENTER","OP-26","4590","573","2976","805","1064","718","667","01/01/2012","12/31/2012"
"140118","METROSOUTH MEDICAL CENTER","OP-26","3587","626","369","120","33","140","878","01/01/2012","12/31/2012"
"140119","RUSH UNIVERSITY MEDICAL CENTER","OP-26","9094","780","280","1460","8241","2563","3431","01/01/2012","12/31/2012"
"140120","PEKIN MEMORIAL HOSPITAL","OP-26","869","638","312","642","1596","1137","214","01/01/2012","12/31/2012"
"140122","HINSDALE HOSPITAL","OP-26","4833","0","735","504","255","670","705","01/01/2012","12/31/2012"
"140124","JOHN H. STROGER, JR. HOSPITAL OF COOK COUNTY","OP-26","9673","1254","170","2068","2486","3598","402","01/01/2012","12/31/2012"
"140125","GATEWAY REGIONAL MEDICAL CENTER","OP-26","1555","0","152","113","38","185","52","01/01/2012","12/31/2012"
"140127","ADVOCATE BROMENN MEDICAL CENTER","OP-26","348","0","149","698","1299","408","217","01/01/2012","12/31/2012"
"140130","NORTHWESTERN LAKE FOREST HOSPITAL","OP-26","2744","497","1389","2735","2693","769","191","01/01/2012","12/31/2012"
"140133","HOLY CROSS HOSPITAL","OP-26","952","218","267","589","40","222","46","01/01/2012","12/31/2012"
"140135","DECATUR MEMORIAL HOSPITAL","OP-26","2367","703","1990","3072","1527","943","663","01/01/2012","12/31/2012"
"140137","GREENVILLE REGIONAL HOSPITAL","OP-26","1172","172","36","90","55","262","25","01/01/2012","12/31/2012"
"140143","ST MARGARET'S HOSPITAL","OP-26","1715","45","457","428","12","281","17","01/01/2012","12/31/2012"
"140145","ST JOSEPHS HOSPITAL","OP-26","2244","182","0","374","220","216","8","01/01/2012","12/31/2012"
"140147","RICHLAND MEMORIAL HOSPITAL","OP-26","1161","158","0","217","331","115","21","01/01/2012","12/31/2012"
"140148","MEMORIAL MEDICAL CENTER, AN AFFILIATE OF MEMORIAL HEALTH SYSTEM","OP-26","4829","294","2525","1832","2865","1318","1084","01/01/2012","12/31/2012"
"140150","UNIVERSITY OF ILLINOIS HOSPITAL","OP-26","804","578","230","747","1087","260","612","01/01/2012","12/31/2012"
"140155","PROVENA ST MARYS HOSPITAL","OP-26","654","214","1113","1846","1356","263","177","01/01/2012","12/31/2012"
"140158","MERCY HOSPITAL AND MEDICAL CENTER","OP-26","3936","299","927","752","76","286","361","01/01/2012","12/31/2012"
"140160","FHN MEMORIAL HOSPITAL","OP-26","5765","985","1689","713","979","391","1287","01/01/2012","12/31/2012"
"140161","OSF SAINT JAMES HOSPITAL","OP-26","962","0","307","435","636","311","152","01/01/2012","12/31/2012"
"140162","ST JOSEPH MEDICAL CENTER","OP-26","120","0","12","63","20","205","39","01/01/2012","12/31/2012"
"140164","MEMORIAL HOSPITAL OF CARBONDALE","OP-26","755","38","39","88","44","79","707","01/01/2012","12/31/2012"
"140166","ST MARYS HOSPITAL","OP-26","7","0","32","11","0","33","60","01/01/2012","12/31/2012"
"140167","IROQUOIS MEMORIAL HOSPITAL","OP-26","517","148","7","81","30","111","52","01/01/2012","12/31/2012"
"140172","FRANCISCAN ALLIANCE, INC., DBA, FRANCISCAN ST. JAMES HEALTH","OP-26","4819","456","678","904","93","400","136","01/01/2012","12/31/2012"
"140174","PRESENCE MERCY MEDICAL CENTER","OP-26","2298","4","153","1043","222","479","756","01/01/2012","12/31/2012"
"140176","CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL","OP-26","3164","283","322","952","1880","353","189","01/01/2012","12/31/2012"
"140177","JACKSON PARK HOSPITAL","OP-26","298","37","0","116","10","60","198","01/01/2012","12/31/2012"
"140179","LITTLE COMPANY OF MARY HOSPITAL","OP-26","6073","584","842","2058","3587","1448","1284","01/01/2012","12/31/2012"
"140180","PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER","OP-26","4163","699","283","269","64","334","32","01/01/2012","12/31/2012"
"140181","SOUTH SHORE HOSPITAL","OP-26","291","66","0","48","0","65","31","01/01/2012","12/31/2012"
"140182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","OP-26","4543","1673","1805","1507","256","516","624","01/01/2012","12/31/2012"
"140184","HEARTLAND REGIONAL MEDICAL CENTER","OP-26","539","0","185","96","29","87","119","01/01/2012","12/31/2012"
"140185","MEMORIAL HOSPITAL","OP-26","4459","4","7766","1712","374","564","599","01/01/2012","12/31/2012"
"140186","RIVERSIDE MEDICAL CENTER","OP-26","1085","0","2946","1360","33","401","118","01/01/2012","12/31/2012"
"140187","ST ELIZABETH'S HOSPITAL","OP-26","2203","0","2211","1313","650","242","113","01/01/2012","12/31/2012"
"140189","SARAH BUSH LINCOLN HEALTH CENTER","OP-26","2991","616","2647","4275","1642","558","501","01/01/2012","12/31/2012"
