"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Denominator","Payment","Lower Estimate","Higher Estimate","Footnote","Measure Start Date","Measure End Date"
"170137","LAWRENCE MEMORIAL HOSPITAL","325 MAINE STREET","LAWRENCE","KS","66044","DOUGLAS","7855056100","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","104","21,582","19,433","24,034","","07/01/2010","06/30/2013"
"170142","MERCY REGIONAL HEALTH CENTER","1823 COLLEGE AVE","MANHATTAN","KS","66502","RILEY","7857762831","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","121","21,736","19,600","24,179","","07/01/2010","06/30/2013"
"170145","COFFEYVILLE REGIONAL MEDICAL CENTER","1400 W 4TH ST","COFFEYVILLE","KS","67337","MONTGOMERY","6202511200","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"170146","PROVIDENCE MEDICAL CENTER","8929 PARALLEL PARKWAY","KANSAS CITY","KS","66112","WYANDOTTE","9135963930","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","134","22,064","19,886","24,371","","07/01/2010","06/30/2013"
"170150","SOUTH CENTRAL KS  MED CENTER","6401 PATTERSON PARKWAY","ARKANSAS CITY","KS","67005","COWLEY","6204422500","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"170166","MORTON COUNTY HOSPITAL","445 N HILLTOP","ELKHART","KS","67950","MORTON","6206972141","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"170175","WESTERN PLAINS MEDICAL COMPLEX","3001 AVENUE A","DODGE CITY","KS","67801","FORD","6202258400","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","58","17,488","15,468","19,741","","07/01/2010","06/30/2013"
"170176","OVERLAND PARK REG MED CTR","10500 QUIVIRA ROAD","OVERLAND PARK","KS","66215","JOHNSON","9135415301","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","81","21,797","19,366","24,554","","07/01/2010","06/30/2013"
"170182","MENORAH MEDICAL CENTER","5721 WEST 119TH STREET","OVERLAND PARK","KS","66209","JOHNSON","9134986773","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","78","20,480","18,175","22,978","","07/01/2010","06/30/2013"
"170183","KANSAS SURGERY & RECOVERY CENTER","2770 NORTH WEBB ROAD","WICHITA","KS","67226","SEDGWICK","3166340090","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"170185","SAINT LUKE'S SOUTH HOSPITAL","12300 METCALF AVENUE","OVERLAND PARK","KS","66213","JOHNSON","9133177904","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","99","21,155","19,012","23,582","","07/01/2010","06/30/2013"
"170186","KANSAS HEART HOSPITAL","3601 NORTH WEBB ROAD","WICHITA","KS","67226","SEDGWICK","3166305000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","255","22,103","20,406","23,905","","07/01/2010","06/30/2013"
"170187","SALINA SURGICAL HOSPITAL","401 SOUTH SANTA FE AVENUE","SALINA","KS","67401","SALINE","7858270610","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"170188","KANSAS CITY ORTHOPAEDIC INSTITUTE","3651 COLLEGE BLVD","LEAWOOD","KS","66211","JOHNSON","9133197633","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"170190","MANHATTAN SURGICAL HOSPITAL LLC","1829 COLLEGE AVENUE","MANHATTAN","KS","66502","RILEY","7857765100","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"170191","GREAT BEND REGIONAL HOSPITAL","514 CLEVELAND STREET","GREAT BEND","KS","67530","BARTON","6207928833","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"170194","DOCTORS HOSPITAL LLC","4901 COLLEGE BLVD","LEAWOOD","KS","66211","JOHNSON","9135291801","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"170196","KANSAS SPINE & SPECIALTY HOSPITAL, LLC","3333 NORTH WEBB ROAD","WICHITA","KS","67226","SEDGWICK","3164625326","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"170197","KANSAS MEDICAL CENTER LLC","1124 WEST 21ST STREET","ANDOVER","KS","67002","BUTLER","3163004000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","204","22,467","20,681","24,633","","07/01/2010","06/30/2013"
"170198","SUMMIT SURGICAL, LLC","1818 EAST 23RD AVENUE","HUTCHINSON","KS","67502","RENO","6206626000","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"170199","MINIMALLY INVASIVE SURGERY HOSPITAL","11217 LAKEVIEW AVENUE","LENEXA","KS","66219","JOHNSON","9133227401","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"170200","VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC","14800 WEST ST TERESA","WICHITA","KS","67235","SEDGWICK","3167967800","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"170203","PREMIER SURGICAL INSTITUTE","1619 K HIGHWAY 66, PO BOX 127","GALENA","KS","66739","CHEROKEE","6207831732","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"171300","GRISELL MEMORIAL HOSPITAL","210 SOUTH VERMONT AVENUE","RANSOM","KS","67572","NESS","7857312231","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"171301","ELLINWOOD DISTRICT HOSPITAL","605 N MAIN STREET","ELLINWOOD","KS","67526","BARTON","6205642548","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","7 - No cases met the criteria for this measure.","07/01/2010","06/30/2013"
"171302","OSWEGO COMMUNITY HOSPITAL","800 BARKER DRIVE","OSWEGO","KS","67356","LABETTE","6207952921","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"171304","ASHLAND HEALTH CENTER","709 OAK STREET","ASHLAND","KS","67831","CLARK","6206352241","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171306","WICHITA COUNTY HEALTH CENTER","211 E EARL STREET","LEOTI","KS","67861","WICHITA","6203752233","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171307","RAWLINS COUNTY HEALTH CENTER","707 GRANT ST","ATWOOD","KS","67730","RAWLINS","7856263211","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171308","MERCY HOSPITAL COLUMBUS","220 N PENNSYLVANIA AVENUE","COLUMBUS","KS","66725","CHEROKEE","6204292545","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171310","CHEYENNE COUNTY HOSPITAL","210 WEST 1ST STREET","ST FRANCIS","KS","67756","CHEYENNE","7853322104","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171312","COMANCHE COUNTY HOSPITAL","2ND & FRISCO STREET","COLDWATER","KS","67029","COMANCHE","6205822144","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171313","KEARNY COUNTY HOSPITAL","500 THORPE STREET","LAKIN","KS","67860","KEARNY","6203557111","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171314","JEFFERSON COUNTY MEMORIAL HOSPITAL","408 DELAWARE ST","WINCHESTER","KS","66097","JEFFERSON","9137744340","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"171315","NEMAHA VALLEY COMMUNITY HOSPITAL","1600 COMMUNITY DR","SENECA","KS","66538","NEMAHA","7853366181","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171316","ANDERSON COUNTY HOSPITAL","421 S MAPLE","GARNETT","KS","66032","ANDERSON","7852044000","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"171317","EDWARDS COUNTY HOSPITAL","620 WEST EIGHTH STREET","KINSLEY","KS","67547","EDWARDS","6206593621","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171318","SEDAN CITY HOSPITAL","300 NORTH STREET","SEDAN","KS","67361","CHAUTAUQUA","6207253115","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","7 - No cases met the criteria for this measure.","07/01/2010","06/30/2013"
"171319","HOLTON COMMUNITY HOSPITAL","1110 COLUMBINE DR","HOLTON","KS","66436","JACKSON","7853642116","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"171321","MEADE DISTRICT HOSPITAL","510 E CARTHAGE","MEADE","KS","67864","MEADE","6208732141","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171322","HAMILTON COUNTY HOSPITAL","700 NORTH HUSER","SYRACUSE","KS","67878","HAMILTON","6203847461","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","7 - No cases met the criteria for this measure.","07/01/2010","06/30/2013"
"171323","STAFFORD COUNTY HOSPITAL","502 S BUCKEYE","STAFFORD","KS","67578","STAFFORD","6202345221","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171324","SATANTA DISTRICT HOSPITAL","CHEYENNE & APACHE","SATANTA","KS","67870","HASKELL","6206492761","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171325","GRAHAM COUNTY HOSPITAL","304 WEST PROUT STREET","HILL CITY","KS","67642","GRAHAM","7854212121","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171327","ELLSWORTH COUNTY MEDICAL CENTER","1604 AYLWARD AVENUE","ELLSWORTH","KS","67439","ELLSWORTH","7854723111","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171328","OTTAWA COUNTY HEALTH CENTER","215 E 8TH STREET","MINNEAPOLIS","KS","67467","OTTAWA","7853922122","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"171330","HOSPITAL DISTRICT #1 OF RICE COUNTY","619 SOUTH CLARK AVENUE","LYONS","KS","67554","RICE","6202575173","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
