State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic
18,001,Adams,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,33849,37787,53533,100,95,179,9.9,5.6,9,31.9,25.1,28.2,54.7,59,64.4,10.8,8,12,2.5,1.1,2.3,99,93.7,98.5,0.2,0.2,3.1,0.1,0.2,0.5,0.3,0.4,1.6,3.5,1,12.6
18,003,Allen,Indiana,IN,10,"frontier status, population size, poverty, age",36,344006,292916,558341,523,461,1681,10.2,4.9,10.5,28.9,24.2,28.9,59.8,59.2,65,9.6,6.9,12.2,1.7,0.7,2.6,84.4,71.5,93.5,11.7,2,20,0.4,0.2,0.8,1.8,1.3,8.4,5.2,3,20.6
18,005,Bartholomew,Indiana,IN,17,"frontier status, population size, poverty, age",32,73540,61758,99844,181,49,486,8.3,5.7,10.3,26.9,22.4,26.5,60.2,61.5,64.9,11.5,8.6,12.3,1.5,1.2,2.1,94.4,87.3,97.5,2,0.5,9.7,0.2,0.2,0.9,2.6,0.6,4.4,3.4,1,8.1
18,007,Benton,Indiana,IN,57,"frontier status, population size, poverty, age, population density",42,9039,10973,23371,22,24,49,7.5,6.4,9.5,27.7,22.6,27.3,56.7,57.1,61.7,12.7,11.3,15.2,2.8,2.2,3.3,98.2,96.7,99,0.5,0.2,1,0,0.1,0.5,0.1,0.2,0.9,2.7,0.7,5.9
18,009,Blackford,Indiana,IN,55,"frontier status, population size, poverty, age, population density",47,13849,13849,23507,84,28,87,9.2,6.5,9.8,24.4,20.6,25.5,59.3,57.2,62.6,13.7,12.4,17.1,2.6,2.1,3.6,98.5,93.3,99.1,0.2,0.2,5.6,0.4,0.1,0.6,0.2,0.2,1.5,0.6,0.7,3.6
18,011,Boone,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,52061,37787,53533,123,95,179,5.8,5.6,9,27.4,25.1,28.2,61.3,59,64.4,9.8,8,12,1.5,1.1,2.3,97.2,93.7,98.5,0.7,0.2,3.1,0.2,0.2,0.5,1.2,0.4,1.6,1.7,1,12.6
18,013,Brown,Indiana,IN,37,"frontier status, population size, poverty, age",30,15154,5403,24822,49,10,2019,8.2,4.8,9.8,22.4,18.4,24.5,64.1,61.8,73.3,12.1,6.5,14.2,1.4,0.4,2.2,98.5,75.3,97.7,0.5,0.4,16.1,0.1,0,1,0.4,0.2,6.4,0.9,0.7,13.1
18,015,Carroll,Indiana,IN,55,"frontier status, population size, poverty, age, population density",47,20426,13849,23507,55,28,87,7.5,6.5,9.8,25.5,20.6,25.5,60.8,57.2,62.6,11.5,12.4,17.1,2.1,2.1,3.6,99.2,93.3,99.1,0.3,0.2,5.6,0.1,0.1,0.6,0.1,0.2,1.5,3.7,0.7,3.6
18,017,Cass,Indiana,IN,26,"frontier status, population size, poverty, age",40,40130,28191,56200,97,37,160,9.7,7.2,10.5,26.6,20.4,25,59.5,57.7,61.6,11.8,12.3,16.8,2.2,2.1,3.3,96.8,89.6,98.7,1.6,0.3,8.1,0.5,0.2,1.2,0.6,0.3,1.6,10,0.8,9.8
18,019,Clark,Indiana,IN,17,"frontier status, population size, poverty, age",32,101592,61758,99844,271,49,486,9.4,5.7,10.3,25.1,22.4,26.5,62.5,61.5,64.9,10.9,8.6,12.3,1.6,1.2,2.1,90.5,87.3,97.5,7.1,0.5,9.7,0.3,0.2,0.9,0.8,0.6,4.4,2.6,1,8.1
18,021,Clay,Indiana,IN,26,"frontier status, population size, poverty, age",40,27142,28191,56200,76,37,160,9.6,7.2,10.5,26.2,20.4,25,59.5,57.7,61.6,12.2,12.3,16.8,2.2,2.1,3.3,98.3,89.6,98.7,0.6,0.3,8.1,0.3,0.2,1.2,0.2,0.3,1.6,0.7,0.8,9.8
18,023,Clinton,Indiana,IN,27,"frontier status, population size, poverty, age",25,34091,26534,46580,84,33,85,9.1,6.1,9.9,27.7,23,27.7,58.1,58,62.1,12.1,11.4,14.5,2.1,1.9,3.3,98.7,91.7,98.7,0.4,0.2,1.8,0.2,0.1,1.1,0.3,0.2,0.9,11.5,0.8,10.2
18,025,Crawford,Indiana,IN,39,"frontier status, population size, poverty, age",51,11216,8613,28411,37,10,86,12.9,9.2,13.1,25.4,22.9,30.7,61.6,57.9,65,11.5,8,13.4,1.5,0.9,2.4,98.9,75.1,98.4,0.2,0.2,23.3,0.4,0.2,1.1,0.4,0.1,1.1,1.2,0.8,14.5
18,027,Daviess,Indiana,IN,31,"frontier status, population size, poverty, age",22,30466,29055,44752,71,17,77,12.4,9.7,12.4,29.7,23.7,26.4,56,57,60.9,12.1,12.1,13.9,2.2,1.9,2.9,98.5,92.8,98.6,0.6,0.2,3.3,0.2,0.2,2.1,0.3,0.3,1,3.2,0.7,10.4
18,029,Dearborn,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,49082,37787,53533,161,95,179,6.8,5.6,9,26.7,25.1,28.2,61.7,59,64.4,10.2,8,12,1.4,1.1,2.3,98,93.7,98.5,0.8,0.2,3.1,0.2,0.2,0.5,0.4,0.4,1.6,0.7,1,12.6
18,031,Decatur,Indiana,IN,47,"frontier status, population size, poverty, age, population density",34,25184,28085,47530,68,17,83,9,6,9.1,27.2,24.3,27.8,58.9,58.3,66.7,12,6.3,12.1,1.9,0.8,2.3,98.2,95.3,98.8,0.2,0.3,1.6,0.1,0.1,1.4,1.2,0.2,1.2,0.9,0.9,12.2
18,033,De Kalb,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,41659,37787,53533,115,95,179,7,5.6,9,28,25.1,28.2,60.2,59,64.4,10,8,12,1.8,1.1,2.3,98.3,93.7,98.5,0.4,0.2,3.1,0.3,0.2,0.5,0.3,0.4,1.6,1.8,1,12.6
18,035,Delaware,Indiana,IN,14,"frontier status, population size, poverty, age",40,116362,113041,246124,296,80,698,13.4,10.6,13.4,24.5,22.4,26.3,61.5,60,65.8,12.1,8.4,12.9,1.9,1.2,2.2,91.1,77,95.9,6.8,0.7,20.2,0.2,0.2,1.4,0.9,0.6,4.2,1.2,1.2,11.5
18,037,Dubois,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,40858,37787,53533,95,95,179,5.6,5.6,9,26.8,25.1,28.2,59.8,59,64.4,11.5,8,12,1.9,1.1,2.3,99,93.7,98.5,0.2,0.2,3.1,0.1,0.2,0.5,0.4,0.4,1.6,4.4,1,12.6
18,039,Elkhart,Indiana,IN,12,"frontier status, population size, poverty, age",57,195362,126158,268187,421,137,605,9.5,4.6,9.5,29.7,24.2,29.7,59.3,60.7,64.7,9.3,7,10.9,1.7,0.8,1.9,91.6,79.8,97,5.5,0.9,11.5,0.3,0.2,1,1.2,0.8,5.2,12.4,1.2,10.3
18,041,Fayette,Indiana,IN,28,"frontier status, population size, poverty, age",39,24885,29009,53844,116,30,229,10.4,9.4,13.4,24.7,21.8,26.1,59.8,61,66.2,13.4,8.8,13.5,2.1,1.2,2.1,97.7,78.1,97.6,1.6,0.6,20.5,0,0.1,0.9,0.3,0.3,2.2,0.6,0.8,6.3
18,043,Floyd,Indiana,IN,17,"frontier status, population size, poverty, age",32,71997,61758,99844,486,49,486,9.2,5.7,10.3,26,22.4,26.5,61.5,61.5,64.9,10.8,8.6,12.3,1.7,1.2,2.1,93.1,87.3,97.5,4.9,0.5,9.7,0.2,0.2,0.9,0.7,0.6,4.4,1.5,1,8.1
18,045,Fountain,Indiana,IN,55,"frontier status, population size, poverty, age, population density",47,17462,13849,23507,44,28,87,9.3,6.5,9.8,26,20.6,25.5,57.3,57.2,62.6,14.2,12.4,17.1,2.4,2.1,3.6,99,93.3,99.1,0.2,0.2,5.6,0.2,0.1,0.6,0.3,0.2,1.5,1.8,0.7,3.6
18,047,Franklin,Indiana,IN,38,"frontier status, population size, poverty, age",35,23085,7467,25734,60,10,77,8,5.6,10.6,26.5,24,31.3,60.6,60,64,11.1,7,12.5,1.7,0.6,2.2,99.1,90.7,98.7,0.1,0.1,6.3,0,0.2,1.9,0.4,0.2,1.3,0.6,0.6,13.8
18,049,Fulton,Indiana,IN,55,"frontier status, population size, poverty, age, population density",47,20665,13849,23507,56,28,87,9.5,6.5,9.8,25.8,20.6,25.5,58.9,57.2,62.6,12.9,12.4,17.1,2.5,2.1,3.6,98,93.3,99.1,0.7,0.2,5.6,0.3,0.1,0.6,0.4,0.2,1.5,2.9,0.7,3.6
18,051,Gibson,Indiana,IN,26,"frontier status, population size, poverty, age",40,33408,28191,56200,68,37,160,8.1,7.2,10.5,25.2,20.4,25,60,57.7,61.6,12.5,12.3,16.8,2.3,2.1,3.3,96.4,89.6,98.7,2.1,0.3,8.1,0.2,0.2,1.2,0.7,0.3,1.6,0.9,0.8,9.8
18,053,Grant,Indiana,IN,19,"frontier status, population size, poverty, age",37,70557,53919,98288,170,36,280,12.5,10.3,13.9,25.6,22.3,25.7,58.6,60.4,65.8,13.6,8.2,13.2,2.2,1.1,2.3,90.5,77.6,97.5,7.2,0.4,20.7,0.4,0.2,2.1,0.6,0.5,2.5,2.7,0.8,4.6
18,055,Greene,Indiana,IN,26,"frontier status, population size, poverty, age",40,33479,28191,56200,62,37,160,10.9,7.2,10.5,25,20.4,25,60,57.7,61.6,12.8,12.3,16.8,2.2,2.1,3.3,98.8,89.6,98.7,0.1,0.3,8.1,0.3,0.2,1.2,0.2,0.3,1.6,0.9,0.8,9.8
18,057,Hamilton,Indiana,IN,12,"frontier status, population size, poverty, age",57,240685,126158,268187,605,137,605,3.6,4.6,9.5,29.9,24.2,29.7,62.5,60.7,64.7,6.7,7,10.9,0.9,0.8,1.9,91.9,79.8,97,3.1,0.9,11.5,0.2,0.2,1,3.6,0.8,5.2,2.4,1.2,10.3
18,059,Hancock,Indiana,IN,46,"frontier status, population size, poverty, age, population density",26,63138,69778,137004,206,195,529,5,4.6,10,26.1,25.3,29.2,62,61.6,65.3,10.5,5.2,10.9,1.3,0.7,1.8,96.5,68.5,97.3,1.3,1.1,27.2,0.2,0.1,0.4,0.7,0.5,3.6,1.2,0.9,6.3
18,061,Harrison,Indiana,IN,47,"frontier status, population size, poverty, age, population density",34,36827,28085,47530,76,17,83,8.1,6,9.1,25.2,24.3,27.8,63.1,58.3,66.7,10.4,6.3,12.1,1.4,0.8,2.3,98.4,95.3,98.8,0.6,0.3,1.6,0.3,0.1,1.4,0.2,0.2,1.2,1.4,0.9,12.2
18,063,Hendricks,Indiana,IN,46,"frontier status, population size, poverty, age, population density",26,127483,69778,137004,312,195,529,4.6,4.6,10,26.8,25.3,29.2,63.3,61.6,65.3,8.7,5.2,10.9,1.2,0.7,1.8,93.9,68.5,97.3,3.7,1.1,27.2,0.2,0.1,0.4,1.2,0.5,3.6,2,0.9,6.3
18,065,Henry,Indiana,IN,26,"frontier status, population size, poverty, age",40,47244,28191,56200,120,37,160,9.5,7.2,10.5,24.4,20.4,25,59.6,57.7,61.6,13.7,12.3,16.8,2.3,2.1,3.3,98.2,89.6,98.7,1,0.3,8.1,0.2,0.2,1.2,0.3,0.3,1.6,0.9,0.8,9.8
18,067,Howard,Indiana,IN,17,"frontier status, population size, poverty, age",32,84977,61758,99844,290,49,486,10.3,5.7,10.3,26.5,22.4,26.5,59.6,61.5,64.9,12.1,8.6,12.3,1.7,1.2,2.1,90.2,87.3,97.5,7,0.5,9.7,0.4,0.2,0.9,1,0.6,4.4,2,1,8.1
18,069,Huntington,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,38236,37787,53533,100,95,179,7.6,5.6,9,26,25.1,28.2,59.1,59,64.4,12.5,8,12,2.3,1.1,2.3,98.2,93.7,98.5,0.3,0.2,3.1,0.4,0.2,0.5,0.5,0.4,1.6,1,1,12.6
18,071,Jackson,Indiana,IN,47,"frontier status, population size, poverty, age, population density",34,42237,28085,47530,83,17,83,8.8,6,9.1,26.1,24.3,27.8,60.4,58.3,66.7,11.6,6.3,12.1,1.8,0.8,2.3,97.9,95.3,98.8,0.7,0.3,1.6,0.2,0.1,1.4,0.8,0.2,1.2,4.3,0.9,12.2
18,073,Jasper,Indiana,IN,47,"frontier status, population size, poverty, age, population density",34,31876,28085,47530,57,17,83,7.4,6,9.1,27.2,24.3,27.8,59.8,58.3,66.7,11.1,6.3,12.1,1.9,0.8,2.3,98.8,95.3,98.8,0.6,0.3,1.6,0.1,0.1,1.4,0.2,0.2,1.2,3.7,0.9,12.2
18,075,Jay,Indiana,IN,60,"frontier status, population size, poverty, age, population density",48,21606,10534,24055,56,30,71,10.9,9.4,12.9,28,20.7,25.5,57,57.3,62.3,12.6,11.8,16.9,2.4,1.5,3.5,98.5,84.7,98.8,0.3,0.3,14.2,0.2,0.1,1,0.6,0.2,0.7,2.3,0.8,4.5
18,077,Jefferson,Indiana,IN,28,"frontier status, population size, poverty, age",39,32430,29009,53844,90,30,229,10.3,9.4,13.4,25.2,21.8,26.1,61.1,61,66.2,11.9,8.8,13.5,1.8,1.2,2.1,96.6,78.1,97.6,1.6,0.6,20.5,0.3,0.1,0.9,0.7,0.3,2.2,1.2,0.8,6.3
18,079,Jennings,Indiana,IN,47,"frontier status, population size, poverty, age, population density",34,28427,28085,47530,75,17,83,9.8,6,9.1,27.7,24.3,27.8,61.4,58.3,66.7,9.7,6.3,12.1,1.2,0.8,2.3,98,95.3,98.8,0.9,0.3,1.6,0.2,0.1,1.4,0.3,0.2,1.2,0.9,0.9,12.2
18,081,Johnson,Indiana,IN,12,"frontier status, population size, poverty, age",57,128436,126158,268187,401,137,605,7,4.6,9.5,27.1,24.2,29.7,61.6,60.7,64.7,10.1,7,10.9,1.2,0.8,1.9,97,79.8,97,1.2,0.9,11.5,0.2,0.2,1,1,0.8,5.2,1.9,1.2,10.3
18,083,Knox,Indiana,IN,30,"frontier status, population size, poverty, age",57,38366,28666,49149,74,34,112,13.7,9.9,13.2,25.4,20.6,24.6,58.9,58.5,62.8,13.3,12.6,17,2.4,1.7,3,96.6,89.7,98.6,2.1,0.3,8,0.1,0.1,1.9,0.8,0.3,1.1,1,0.7,5.5
18,085,Kosciusko,Indiana,IN,45,"frontier status, population size, poverty, age, population density",38,76072,55104,102801,142,84,168,7.5,5.6,10.4,27.7,24,27.7,59.8,59.8,64.4,10.7,7.9,12.4,1.9,1.1,2.3,97.7,90.3,97.7,0.7,0.5,6.8,0.3,0.2,0.8,0.6,0.4,1.7,6.3,1.1,8
18,087,Lagrange,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,36875,37787,53533,97,95,179,7.9,5.6,9,33.9,25.1,28.2,55.5,59,64.4,9.3,8,12,1.3,1.1,2.3,98.5,93.7,98.5,0.2,0.2,3.1,0.1,0.2,0.5,0.6,0.4,1.6,3.4,1,12.6
18,089,Lake,Indiana,IN,4,"frontier status, population size, poverty",25,493297,280446,499060,993,250,993,12.7,10.1,13.3,27.7,21.4,28.5,59.5,57.9,63,11.1,8.1,15.3,1.8,0.9,2.8,71.3,71.3,95.8,26.2,1.7,25.9,0.3,0.2,1.5,1.1,0.7,4.6,13.5,1.7,33.3
18,091,La Porte,Indiana,IN,11,"frontier status, population size, poverty, age",44,110512,119015,235272,185,176,492,9.9,6.1,10.9,24.9,22.2,26,61.5,61.5,66.9,11.6,8.1,12,2,1.2,2.2,87.7,82.9,96,10.3,1,13.3,0.3,0.1,0.7,0.4,0.9,5.1,3.9,1,9.3
18,093,Lawrence,Indiana,IN,25,"frontier status, population size, poverty, age",21,46403,33417,45858,103,68,146,9.7,6.3,9.7,24.5,23.1,26.1,60.1,61,64.1,13.4,9.5,12.6,2,1.2,2.2,98.2,90.3,98.1,0.5,1,7.9,0.3,0.1,0.4,0.3,0.4,1.3,1,0.9,4
18,095,Madison,Indiana,IN,14,"frontier status, population size, poverty, age",40,130412,113041,246124,288,80,698,11,10.6,13.4,24.8,22.4,26.3,60,60,65.8,13,8.4,12.9,2.2,1.2,2.2,90.3,77,95.9,8.1,0.7,20.2,0.2,0.2,1.4,0.4,0.6,4.2,2,1.2,11.5
18,097,Marion,Indiana,IN,3,"frontier status, population size, poverty",39,863133,550521,928032,2178,432,8966,12.5,11.2,19.6,28.2,22.4,32,60.9,58.4,66.3,9.4,7.4,12.4,1.6,1,2.3,70.7,45.6,87.6,25.8,3.4,51.3,0.3,0.2,3.6,1.5,1.5,9,5.8,2.2,43.6
18,099,Marshall,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,46945,37787,53533,106,95,179,7.5,5.6,9,28.1,25.1,28.2,59,59,64.4,11.3,8,12,1.6,1.1,2.3,97.9,93.7,98.5,0.6,0.2,3.1,0.3,0.2,0.5,0.5,0.4,1.6,8,1,12.6
18,101,Martin,Indiana,IN,39,"frontier status, population size, poverty, age",51,10386,8613,28411,31,10,86,9.9,9.2,13.1,25,22.9,30.7,60,57.9,65,13,8,13.4,2,0.9,2.4,99.3,75.1,98.4,0.3,0.2,23.3,0,0.2,1.1,0.1,0.1,1.1,0.4,0.8,14.5
18,103,Miami,Indiana,IN,29,"frontier status, population size, poverty, age",37,35620,28447,55936,95,40,141,10,9.5,12.9,26,23.7,32.3,60.6,58.8,64.1,11.5,7.3,12,1.9,0.8,2.1,94.6,80.7,98.5,3,0.4,17.3,1,0.1,1.1,0.3,0.2,2.2,1.5,0.8,19.2
18,105,Monroe,Indiana,IN,14,"frontier status, population size, poverty, age",40,121407,113041,246124,308,80,698,12.4,10.6,13.4,22.6,22.4,26.3,67.4,60,65.8,8.6,8.4,12.9,1.4,1.2,2.2,90.5,77,95.9,3.2,0.7,20.2,0.2,0.2,1.4,4.5,0.6,4.2,2.1,1.2,11.5
18,107,Montgomery,Indiana,IN,25,"frontier status, population size, poverty, age",21,38239,33417,45858,76,68,146,9.2,6.3,9.7,26.3,23.1,26.1,59.3,61,64.1,12.5,9.5,12.6,2,1.2,2.2,97.8,90.3,98.1,1,1,7.9,0.2,0.1,0.4,0.5,0.4,1.3,2.4,0.9,4
18,109,Morgan,Indiana,IN,46,"frontier status, population size, poverty, age, population density",26,69778,69778,137004,172,195,529,7.8,4.6,10,26.8,25.3,29.2,62.2,61.6,65.3,9.9,5.2,10.9,1.1,0.7,1.8,98.4,68.5,97.3,0.3,1.1,27.2,0.2,0.1,0.4,0.3,0.5,3.6,0.8,0.9,6.3
18,111,Newton,Indiana,IN,38,"frontier status, population size, poverty, age",35,14456,7467,25734,36,10,77,8.2,5.6,10.6,24.7,24,31.3,62.2,60,64,11.1,7,12.5,2,0.6,2.2,98.4,90.7,98.7,0.4,0.1,6.3,0.3,0.2,1.9,0.4,0.2,1.3,3.5,0.6,13.8
18,113,Noble,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,47448,37787,53533,115,95,179,8.1,5.6,9,28.9,25.1,28.2,60.3,59,64.4,9.5,8,12,1.3,1.1,2.3,98.4,93.7,98.5,0.4,0.2,3.1,0.3,0.2,0.5,0.4,0.4,1.6,9.5,1,12.6
18,115,Ohio,Indiana,IN,37,"frontier status, population size, poverty, age",30,5874,5403,24822,68,10,2019,7,4.8,9.8,23.2,18.4,24.5,62.3,61.8,73.3,12.9,6.5,14.2,1.7,0.4,2.2,99.1,75.3,97.7,0.6,0.4,16.1,0.1,0,1,0.2,0.2,6.4,0.4,0.7,13.1
18,117,Orange,Indiana,IN,60,"frontier status, population size, poverty, age, population density",48,19770,10534,24055,49,30,71,12,9.4,12.9,25.9,20.7,25.5,59.1,57.3,62.3,12.9,11.8,16.9,2.1,1.5,3.5,98.1,84.7,98.8,0.7,0.3,14.2,0.3,0.1,1,0.4,0.2,0.7,0.8,0.8,4.5
18,119,Owen,Indiana,IN,39,"frontier status, population size, poverty, age",51,22823,8613,28411,59,10,86,10.3,9.2,13.1,24.9,22.9,30.7,62,57.9,65,11.8,8,13.4,1.3,0.9,2.4,98.4,75.1,98.4,0.3,0.2,23.3,0.4,0.2,1.1,0.2,0.1,1.1,0.8,0.8,14.5
18,121,Parke,Indiana,IN,60,"frontier status, population size, poverty, age, population density",48,17362,10534,24055,39,30,71,11.3,9.4,12.9,23.4,20.7,25.5,61.8,57.3,62.3,12.8,11.8,16.9,2,1.5,3.5,97,84.7,98.8,2.2,0.3,14.2,0.2,0.1,1,0.2,0.2,0.7,0.6,0.8,4.5
18,123,Perry,Indiana,IN,55,"frontier status, population size, poverty, age, population density",47,19032,13849,23507,50,28,87,9.4,6.5,9.8,22.3,20.6,25.5,62.7,57.2,62.6,12.6,12.4,17.1,2.3,2.1,3.6,97.5,93.3,99.1,1.9,0.2,5.6,0.2,0.1,0.6,0.3,0.2,1.5,0.8,0.7,3.6
18,125,Pike,Indiana,IN,60,"frontier status, population size, poverty, age, population density",48,12766,10534,24055,38,30,71,9.2,9.4,12.9,23.7,20.7,25.5,60.4,57.3,62.3,13.8,11.8,16.9,2.1,1.5,3.5,99.3,84.7,98.8,0.2,0.3,14.2,0.1,0.1,1,0.2,0.2,0.7,0.7,0.8,4.5
18,127,Porter,Indiana,IN,12,"frontier status, population size, poverty, age",57,157772,126158,268187,377,137,605,6.8,4.6,9.5,25.5,24.2,29.7,63.2,60.7,64.7,9.8,7,10.9,1.4,0.8,1.9,95.6,79.8,97,2.1,0.9,11.5,0.3,0.2,1,1,0.8,5.2,5.9,1.2,10.3
18,129,Posey,Indiana,IN,47,"frontier status, population size, poverty, age, population density",34,26852,28085,47530,66,17,83,7.6,6,9.1,25.6,24.3,27.8,61.6,58.3,66.7,11.3,6.3,12.1,1.5,0.8,2.3,98.1,95.3,98.8,1,0.3,1.6,0.3,0.1,1.4,0.2,0.2,1.2,0.5,0.9,12.2
18,131,Pulaski,Indiana,IN,57,"frontier status, population size, poverty, age, population density",42,13783,10973,23371,32,24,49,9.5,6.4,9.5,25.4,22.6,27.3,59.1,57.1,61.7,13.1,11.3,15.2,2.3,2.2,3.3,98.2,96.7,99,1,0.2,1,0.2,0.1,0.5,0.3,0.2,0.9,1.7,0.7,5.9
18,133,Putnam,Indiana,IN,25,"frontier status, population size, poverty, age",21,36957,33417,45858,77,68,146,9.1,6.3,9.7,24.8,23.1,26.1,62.4,61,64.1,11.3,9.5,12.6,1.5,1.2,2.2,95.2,90.3,98.1,3.1,1,7.9,0.4,0.1,0.4,0.7,0.4,1.3,1.2,0.9,4
18,135,Randolph,Indiana,IN,30,"frontier status, population size, poverty, age",57,26684,28666,49149,59,34,112,10.9,9.9,13.2,25.2,20.6,24.6,58.7,58.5,62.8,14,12.6,17,2.1,1.7,3,98.6,89.7,98.6,0.4,0.3,8,0.1,0.1,1.9,0.3,0.3,1.1,1.6,0.7,5.5
18,137,Ripley,Indiana,IN,47,"frontier status, population size, poverty, age, population density",34,27710,28085,47530,62,17,83,8.1,6,9.1,27.7,24.3,27.8,58.7,58.3,66.7,11.6,6.3,12.1,2,0.8,2.3,98.9,95.3,98.8,0.1,0.3,1.6,0.3,0.1,1.4,0.4,0.2,1.2,1.1,0.9,12.2
18,139,Rush,Indiana,IN,57,"frontier status, population size, poverty, age, population density",42,17823,10973,23371,44,24,49,8.6,6.4,9.5,27.3,22.6,27.3,57.8,57.1,61.7,12.6,11.3,15.2,2.3,2.2,3.3,98.1,96.7,99,0.8,0.2,1,0.1,0.1,0.5,0.6,0.2,0.9,0.6,0.7,5.9
18,141,St. Joseph,Indiana,IN,9,"frontier status, population size, poverty, age",24,266160,274950,490593,582,197,1227,11.8,4.7,9.6,28,24,28,59,61.9,66.5,10.9,7.5,11,2.2,1.1,2.1,84,70.1,94,12,1.1,20.6,0.4,0.2,1.4,1.7,1.6,7.8,5.7,2.1,17.4
18,143,Scott,Indiana,IN,39,"frontier status, population size, poverty, age",51,23820,8613,28411,125,10,86,11.8,9.2,13.1,26,22.9,30.7,62.2,57.9,65,10.4,8,13.4,1.3,0.9,2.4,99.1,75.1,98.4,0.1,0.2,23.3,0.1,0.2,1.1,0.2,0.1,1.1,1.1,0.8,14.5
18,145,Shelby,Indiana,IN,48,"frontier status, population size, poverty, age, population density",31,43766,37787,53533,106,95,179,8.5,5.6,9,26.2,25.1,28.2,61.2,59,64.4,10.8,8,12,1.7,1.1,2.3,97.3,93.7,98.5,1,0.2,3.1,0.2,0.2,0.5,0.9,0.4,1.6,2.3,1,12.6
18,147,Spencer,Indiana,IN,38,"frontier status, population size, poverty, age",35,20528,7467,25734,51,10,77,7.6,5.6,10.6,25.5,24,31.3,60.9,60,64,12,7,12.5,1.6,0.6,2.2,98.6,90.7,98.7,0.7,0.1,6.3,0.2,0.2,1.9,0.2,0.2,1.3,2.1,0.6,13.8
18,149,Starke,Indiana,IN,39,"frontier status, population size, poverty, age",51,22933,8613,28411,74,10,86,11.7,9.2,13.1,27,22.9,30.7,57.9,57.9,65,13.4,8,13.4,1.7,0.9,2.4,98.4,75.1,98.4,0.4,0.2,23.3,0.2,0.2,1.1,0.3,0.1,1.1,2.2,0.8,14.5
18,151,Steuben,Indiana,IN,25,"frontier status, population size, poverty, age",21,33773,33417,45858,109,68,146,8.1,6.3,9.7,26.1,23.1,26.1,61.4,61,64.1,10.9,9.5,12.6,1.7,1.2,2.2,98.2,90.3,98.1,0.7,1,7.9,0.2,0.1,0.4,0.4,0.4,1.3,2.8,0.9,4
18,153,Sullivan,Indiana,IN,60,"frontier status, population size, poverty, age, population density",48,21763,10534,24055,49,30,71,11.8,9.4,12.9,23.2,20.7,25.5,63.4,57.3,62.3,11.4,11.8,16.9,2,1.5,3.5,94.6,84.7,98.8,4.5,0.3,14.2,0.3,0.1,1,0.2,0.2,0.7,0.9,0.8,4.5
18,155,Switzerland,Indiana,IN,60,"frontier status, population size, poverty, age, population density",48,9718,10534,24055,44,30,71,10.9,9.4,12.9,25.5,20.7,25.5,62,57.3,62.3,11.2,11.8,16.9,1.3,1.5,3.5,99.4,84.7,98.8,0.2,0.3,14.2,0.1,0.1,1,0.1,0.2,0.7,1,0.8,4.5
18,157,Tippecanoe,Indiana,IN,11,"frontier status, population size, poverty, age",44,153875,119015,235272,308,176,492,11.9,6.1,10.9,25.4,22.2,26,65.2,61.5,66.9,8.1,8.1,12,1.3,1.2,2.2,90.5,82.9,96,3,1,13.3,0.3,0.1,0.7,5.1,0.9,5.1,6.4,1,9.3
18,159,Tipton,Indiana,IN,55,"frontier status, population size, poverty, age, population density",47,16385,13849,23507,63,28,87,6.7,6.5,9.8,24.8,20.6,25.5,60.8,57.2,62.6,12.2,12.4,17.1,2.2,2.1,3.6,99,93.3,99.1,0.2,0.2,5.6,0.3,0.1,0.6,0.4,0.2,1.5,1.3,0.7,3.6
18,161,Union,Indiana,IN,38,"frontier status, population size, poverty, age",35,7208,7467,25734,45,10,77,9.1,5.6,10.6,25.6,24,31.3,60.5,60,64,11.9,7,12.5,1.9,0.6,2.2,99.1,90.7,98.7,0.3,0.1,6.3,0.2,0.2,1.9,0.3,0.2,1.3,0.3,0.6,13.8
18,163,Vanderburgh,Indiana,IN,16,"frontier status, population size, poverty, age",27,173187,118395,277035,738,39,457,11.8,9.7,12.9,25.4,21.3,25.4,59.9,55.3,62,12.4,11.8,19.5,2.3,1.9,3.4,89,83.5,96.3,8.5,1,14.1,0.2,0.1,1.1,1.1,0.4,3.3,1.1,0.8,13.7
