State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind
19,009,Audubon,Iowa,IA,59,5,7,5,5,7,5,5,5,5,-1,-1,5,5,-1,5,5,-1,5,5,6,-1,5
19,011,Benton,Iowa,IA,27,7,5,7,5,7,5,5,5,5,-1,-1,5,5,5,8,8,-1,5,5,5,5,7
19,013,Black Hawk,Iowa,IA,14,5,5,8,5,7,8,5,5,5,8,-1,5,8,5,5,7,5,5,5,8,5,7
19,015,Boone,Iowa,IA,26,7,7,5,5,5,5,5,7,8,-1,-1,7,5,5,5,8,-1,5,6,6,5,7
19,017,Bremer,Iowa,IA,55,5,5,7,5,5,5,5,5,5,-1,-1,5,5,6,6,8,-1,5,6,6,8,5
19,019,Buchanan,Iowa,IA,40,7,7,7,5,7,5,8,7,8,-1,-1,8,5,8,8,8,-1,5,6,6,8,7
19,021,Buena Vista,Iowa,IA,55,5,5,7,8,5,7,8,5,5,-1,7,5,5,6,8,6,-1,5,6,5,5,5
19,023,Butler,Iowa,IA,55,5,5,7,5,7,5,5,5,5,-1,-1,5,5,8,6,6,-1,5,6,8,5,5
19,025,Calhoun,Iowa,IA,54,7,8,5,5,5,7,5,5,5,-1,-1,5,5,5,8,8,-1,7,5,6,-1,7
19,027,Carroll,Iowa,IA,57,7,8,5,5,7,5,5,5,5,-1,-1,7,5,8,8,5,-1,7,6,6,5,7
19,029,Cass,Iowa,IA,59,5,7,7,8,5,7,5,5,5,-1,-1,5,8,5,6,6,-1,5,8,8,6,7
19,031,Cedar,Iowa,IA,55,5,5,5,5,7,5,5,5,5,-1,-1,5,5,6,6,5,-1,5,8,8,8,7
19,033,Cerro Gordo,Iowa,IA,26,5,7,5,7,7,7,8,5,5,-1,-1,5,5,5,5,8,-1,8,6,8,6,7
19,035,Cherokee,Iowa,IA,57,5,5,7,5,5,7,5,5,5,-1,-1,5,8,8,6,8,-1,5,8,8,5,5
19,037,Chickasaw,Iowa,IA,57,7,8,7,5,7,5,7,5,5,-1,-1,7,5,6,6,8,-1,8,8,5,8,7
19,039,Clarke,Iowa,IA,59,7,5,5,8,5,7,5,5,8,-1,-1,5,7,8,6,8,-1,5,6,6,8,5
19,041,Clay,Iowa,IA,57,7,7,7,5,5,7,5,5,5,-1,-1,5,8,8,8,5,-1,5,5,6,5,5
19,043,Clayton,Iowa,IA,57,5,5,5,5,7,5,7,7,8,-1,-1,7,5,8,8,8,-1,5,8,8,8,7
19,045,Clinton,Iowa,IA,21,7,5,8,6,5,8,5,7,8,-1,-1,7,6,5,8,8,-1,6,6,5,6,5
19,047,Crawford,Iowa,IA,40,7,7,7,5,7,7,6,8,8,-1,-1,8,5,5,8,8,-1,5,8,5,5,5
19,049,Dallas,Iowa,IA,47,5,5,5,5,5,5,5,8,8,-1,-1,8,7,8,5,8,-1,8,6,6,5,5
19,051,Davis,Iowa,IA,40,5,5,5,5,8,5,8,5,6,-1,-1,5,5,-1,8,8,-1,5,8,6,-1,7
19,053,Decatur,Iowa,IA,70,5,5,5,6,7,5,6,6,8,-1,-1,8,5,8,8,8,-1,5,6,6,-1,5
19,055,Delaware,Iowa,IA,40,5,7,5,5,5,5,5,8,8,-1,-1,7,8,8,8,6,-1,5,6,5,5,5
19,057,Des Moines,Iowa,IA,30,5,5,5,8,5,8,7,5,8,-1,-1,5,8,5,5,8,-1,8,5,8,6,5
19,059,Dickinson,Iowa,IA,55,7,7,7,5,5,5,5,5,6,-1,-1,5,7,8,8,8,-1,5,6,6,8,5
19,061,Dubuque,Iowa,IA,45,5,7,5,5,5,5,5,5,5,-1,-1,5,8,5,5,8,-1,6,5,8,6,5
19,063,Emmet,Iowa,IA,60,5,5,5,6,7,7,8,5,5,-1,-1,5,5,8,6,6,-1,5,6,5,5,7
19,065,Fayette,Iowa,IA,60,5,5,5,5,7,5,5,5,5,-1,-1,5,5,5,6,6,-1,5,8,6,5,5
19,067,Floyd,Iowa,IA,60,5,5,7,5,5,5,8,5,5,-1,-1,5,8,8,8,8,-1,5,6,6,8,5
19,069,Franklin,Iowa,IA,54,7,8,7,8,5,7,8,5,5,-1,-1,5,5,8,6,8,-1,5,8,8,-1,5
19,071,Fremont,Iowa,IA,59,5,8,7,5,5,7,5,8,8,-1,-1,8,8,8,8,6,-1,8,8,8,-1,7
19,073,Greene,Iowa,IA,54,7,7,7,7,5,7,8,8,8,-1,-1,8,5,5,8,8,-1,5,6,8,8,7
19,075,Grundy,Iowa,IA,54,5,5,5,5,7,5,5,7,8,-1,-1,7,7,8,6,5,-1,5,8,5,8,5
19,077,Guthrie,Iowa,IA,54,7,5,5,5,5,5,5,5,5,-1,-1,5,5,5,8,5,-1,7,6,5,8,5
19,079,Hamilton,Iowa,IA,55,5,5,5,8,7,7,5,5,6,-1,-1,5,8,6,5,8,-1,8,8,5,5,5
19,081,Hancock,Iowa,IA,56,7,7,5,7,5,7,8,5,5,-1,-1,5,7,5,8,8,-1,7,6,8,5,5
19,083,Hardin,Iowa,IA,55,5,8,7,8,5,5,7,5,5,-1,-1,5,5,8,6,8,-1,5,6,6,5,7
19,085,Harrison,Iowa,IA,40,7,8,7,5,5,5,5,5,6,-1,-1,7,5,7,8,8,-1,8,8,5,8,7
19,087,Henry,Iowa,IA,55,5,7,5,8,5,7,5,8,8,-1,-1,8,8,6,6,8,-1,7,6,8,5,7
19,089,Howard,Iowa,IA,40,5,5,7,5,7,5,8,5,6,-1,-1,8,5,8,8,8,-1,5,5,6,8,5
19,091,Humboldt,Iowa,IA,54,5,8,7,5,7,7,5,5,5,-1,-1,5,5,5,6,8,-1,5,6,5,8,5
19,093,Ida,Iowa,IA,56,7,8,5,7,8,5,5,8,8,-1,-1,8,5,8,8,8,-1,5,8,8,-1,7
19,095,Iowa,Iowa,IA,54,7,5,7,5,7,5,5,5,5,-1,-1,7,5,8,6,5,-1,7,8,8,5,5
19,097,Jackson,Iowa,IA,40,5,5,5,5,5,5,5,8,8,-1,-1,8,6,5,8,8,-1,8,8,6,8,5
19,099,Jasper,Iowa,IA,26,7,8,8,5,5,5,5,5,5,-1,-1,5,5,5,6,8,-1,8,5,5,5,7
19,101,Jefferson,Iowa,IA,39,5,5,5,5,8,5,8,5,5,-1,-1,5,5,8,5,8,-1,5,6,8,8,5
19,103,Johnson,Iowa,IA,11,5,5,5,5,7,5,5,5,5,-1,-1,5,5,8,8,5,-1,5,5,8,5,5
19,105,Jones,Iowa,IA,55,7,8,5,5,5,7,5,8,8,-1,-1,8,5,5,8,6,-1,5,8,5,6,7
19,107,Keokuk,Iowa,IA,59,5,5,5,5,7,5,5,5,5,-1,-1,5,5,5,8,5,-1,8,8,5,6,7
19,109,Kossuth,Iowa,IA,56,7,5,7,5,7,5,5,8,8,-1,-1,8,5,8,6,5,-1,5,6,8,-1,5
19,111,Lee,Iowa,IA,30,7,8,5,5,5,8,5,8,8,-1,-1,5,8,8,6,6,-1,8,6,6,8,7
19,113,Linn,Iowa,IA,11,5,5,5,5,5,7,5,5,7,-1,-1,5,5,5,5,5,5,8,5,5,7,5
19,115,Louisa,Iowa,IA,57,5,5,7,8,5,7,7,5,5,-1,-1,5,5,5,8,8,-1,7,8,8,8,7
19,117,Lucas,Iowa,IA,59,5,7,8,5,7,7,8,5,5,-1,-1,7,5,5,5,8,-1,8,8,5,8,5
19,119,Lyon,Iowa,IA,56,5,5,5,5,5,5,5,8,8,-1,-1,8,5,8,8,8,-1,5,6,8,-1,5
19,121,Madison,Iowa,IA,57,7,8,7,5,7,5,5,8,8,-1,-1,8,8,8,8,5,-1,5,6,8,8,7
19,123,Mahaska,Iowa,IA,60,5,5,5,6,7,5,5,5,6,-1,-1,6,5,8,6,6,-1,8,6,5,5,5
19,125,Marion,Iowa,IA,26,5,5,5,5,5,5,5,5,5,-1,-1,7,5,8,5,5,-1,5,6,6,5,5
19,127,Marshall,Iowa,IA,26,7,5,7,8,7,8,8,5,5,-1,7,5,8,7,8,8,-1,8,5,6,6,7
19,129,Mills,Iowa,IA,38,5,8,7,5,5,7,5,5,5,-1,-1,5,5,8,8,8,-1,7,6,5,6,5
19,131,Mitchell,Iowa,IA,54,5,5,5,5,7,5,8,8,8,-1,-1,8,8,8,8,8,-1,5,8,6,6,5
19,133,Monona,Iowa,IA,58,5,7,7,8,5,7,5,5,5,-1,-1,5,5,5,8,8,-1,8,8,6,8,5
19,135,Monroe,Iowa,IA,62,5,5,5,6,7,5,5,5,5,-1,-1,5,5,8,6,8,-1,6,6,6,8,5
19,137,Montgomery,Iowa,IA,60,5,7,8,6,5,7,5,8,8,-1,-1,8,8,5,6,6,-1,6,6,8,8,7
19,139,Muscatine,Iowa,IA,48,5,5,5,8,5,8,5,5,5,-1,8,5,5,6,8,8,-1,8,6,8,5,5
19,141,O'Brien,Iowa,IA,57,5,7,5,5,7,5,5,8,8,-1,-1,5,8,8,6,8,-1,5,6,5,5,5
19,143,Osceola,Iowa,IA,56,5,5,7,7,5,5,5,8,8,-1,-1,5,8,5,5,8,-1,7,8,5,8,5
19,145,Page,Iowa,IA,60,7,5,8,6,5,7,5,8,8,-1,-1,8,8,5,8,6,-1,6,6,6,6,5
19,147,Palo Alto,Iowa,IA,59,5,5,5,5,5,5,5,8,8,-1,-1,8,5,8,8,5,-1,5,6,8,-1,7
19,149,Plymouth,Iowa,IA,57,5,7,7,5,7,5,5,7,8,-1,-1,5,8,8,8,8,-1,5,6,8,5,5
19,151,Pocahontas,Iowa,IA,54,5,5,7,5,5,5,5,5,5,-1,-1,5,8,5,8,8,-1,7,6,8,8,7
19,153,Polk,Iowa,IA,9,5,5,7,7,5,7,5,7,7,8,8,5,7,8,5,8,7,8,5,5,8,5
19,155,Pottawattamie,Iowa,IA,20,7,5,8,8,5,8,7,8,8,-1,-1,5,8,5,8,8,7,8,6,6,8,5
19,157,Poweshiek,Iowa,IA,55,5,5,5,8,5,7,5,5,5,-1,-1,5,8,5,8,6,-1,5,6,8,5,7
19,159,Ringgold,Iowa,IA,61,7,5,7,6,5,5,5,5,5,-1,-1,7,5,5,6,8,-1,5,-1,5,-1,7
19,161,Sac,Iowa,IA,59,7,7,5,5,7,5,5,8,5,-1,-1,8,5,8,8,8,-1,5,8,8,6,5
19,163,Scott,Iowa,IA,15,5,5,5,6,7,8,5,5,5,8,-1,5,8,7,8,5,5,6,5,8,6,5
19,165,Shelby,Iowa,IA,56,7,7,7,5,7,5,5,8,6,-1,-1,5,8,5,8,8,-1,5,6,5,8,5
19,167,Sioux,Iowa,IA,47,5,5,5,5,5,5,5,5,5,-1,-1,5,5,7,8,5,-1,5,6,5,5,5
19,169,Story,Iowa,IA,17,5,5,5,5,5,5,5,5,5,-1,-1,5,5,5,6,5,-1,5,5,5,5,5
19,171,Tama,Iowa,IA,54,5,7,5,8,5,7,8,8,5,-1,8,7,8,8,8,8,-1,5,8,5,8,5
19,173,Taylor,Iowa,IA,61,7,5,7,5,5,5,5,5,5,-1,-1,5,8,8,8,6,-1,5,6,5,6,5
19,175,Union,Iowa,IA,60,5,5,5,5,5,5,5,8,8,-1,-1,8,8,8,8,8,-1,6,8,5,8,7
19,177,Van Buren,Iowa,IA,59,5,5,5,8,7,5,8,7,5,-1,-1,5,8,8,8,8,-1,5,8,8,8,7
19,179,Wapello,Iowa,IA,30,7,5,8,8,5,8,8,5,5,-1,-1,5,5,8,8,8,-1,8,5,6,6,5
19,181,Warren,Iowa,IA,47,5,5,7,5,5,5,5,8,8,-1,-1,8,5,8,6,8,-1,5,5,8,8,5
19,183,Washington,Iowa,IA,57,5,5,5,5,7,5,7,8,8,-1,-1,8,8,5,8,8,-1,5,6,5,8,5
19,185,Wayne,Iowa,IA,61,7,7,7,8,7,5,8,8,8,-1,-1,8,5,8,8,8,-1,8,8,8,-1,5
19,187,Webster,Iowa,IA,30,5,7,7,5,5,8,7,8,8,-1,-1,5,8,8,6,8,-1,8,6,6,6,7
19,189,Winnebago,Iowa,IA,55,7,8,5,8,5,5,8,5,5,-1,-1,5,5,8,5,6,-1,5,8,8,5,7
19,191,Winneshiek,Iowa,IA,55,5,5,5,5,7,5,5,5,5,-1,-1,5,5,5,8,5,-1,5,6,5,5,5
19,193,Woodbury,Iowa,IA,15,5,5,8,6,5,8,5,6,8,-1,5,5,8,5,5,6,5,6,5,6,8,5
19,195,Worth,Iowa,IA,54,7,8,7,7,5,5,7,8,8,-1,-1,8,8,5,5,8,-1,7,6,8,8,5
19,197,Wright,Iowa,IA,54,7,7,7,7,5,7,8,7,8,-1,-1,5,8,8,8,5,-1,7,8,6,5,5
20,001,Allen,Kansas,KS,43,5,5,5,8,5,8,5,5,5,-1,-1,5,5,8,8,6,-1,8,6,5,8,7
20,003,Anderson,Kansas,KS,58,7,8,5,8,7,7,7,7,8,-1,-1,5,8,8,8,8,-1,8,8,5,8,7
20,005,Atchison,Kansas,KS,40,7,5,7,8,5,8,8,5,8,-1,-1,5,8,8,8,5,-1,8,6,8,5,5
20,007,Barber,Kansas,KS,82,7,8,5,8,5,7,6,-1,-1,-1,-1,-1,-1,6,5,8,-1,8,6,8,8,7
20,009,Barton,Kansas,KS,31,8,7,8,8,5,7,8,8,8,-1,-1,5,8,5,8,5,-1,5,6,6,5,5
20,011,Bourbon,Kansas,KS,63,5,7,7,8,5,7,5,6,8,-1,-1,5,8,5,8,6,-1,5,8,6,8,7
20,013,Brown,Kansas,KS,43,5,8,5,6,7,7,5,8,8,-1,-1,8,5,8,8,6,-1,5,8,6,-1,5
20,015,Butler,Kansas,KS,45,5,7,5,8,5,5,5,7,8,-1,-1,5,8,5,5,5,-1,8,8,8,5,7
20,017,Chase,Kansas,KS,84,7,8,7,8,5,7,5,5,-1,-1,-1,7,5,-1,8,8,-1,8,8,7,-1,-1
20,019,Chautauqua,Kansas,KS,61,8,8,8,8,7,7,8,8,8,-1,-1,8,-1,8,5,6,-1,8,8,5,-1,5
20,021,Cherokee,Kansas,KS,64,5,7,5,6,5,7,8,6,8,-1,-1,5,8,8,8,8,-1,8,8,6,6,5
20,023,Cheyenne,Kansas,KS,81,5,-1,5,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,8,5,-1,-1
20,025,Clark,Kansas,KS,79,5,-1,5,7,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,7,8,8,-1,-1
20,027,Clay,Kansas,KS,58,7,7,5,7,7,5,5,8,8,-1,-1,8,8,5,5,5,-1,7,6,8,8,7
20,029,Cloud,Kansas,KS,58,7,7,7,7,5,7,5,8,8,-1,-1,7,8,5,6,8,-1,7,6,6,8,5
20,031,Coffey,Kansas,KS,56,7,8,7,7,5,7,5,5,8,-1,-1,5,8,5,5,5,-1,8,6,8,-1,7
20,033,Comanche,Kansas,KS,81,7,-1,8,-1,7,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,8,-1,5,-1,-1
20,035,Cowley,Kansas,KS,31,7,8,7,8,5,8,5,8,8,-1,-1,8,8,8,5,5,-1,8,8,8,8,7
20,037,Crawford,Kansas,KS,50,5,5,6,6,5,8,5,5,6,-1,-1,6,5,8,8,8,8,6,8,8,8,5
20,039,Decatur,Kansas,KS,81,5,-1,5,8,-1,7,5,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,8,5,-1,7
20,041,Dickinson,Kansas,KS,59,7,5,7,8,7,5,5,7,8,-1,-1,7,8,5,5,8,-1,5,8,8,6,5
20,043,Doniphan,Kansas,KS,62,5,5,5,6,5,5,5,5,5,-1,-1,5,5,6,5,6,-1,5,6,6,6,5
20,045,Douglas,Kansas,KS,19,5,5,5,5,7,5,5,5,5,-1,-1,5,5,8,5,5,5,5,5,5,5,5
20,047,Edwards,Kansas,KS,81,7,8,7,8,5,7,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,7,8,5,-1,7
20,049,Elk,Kansas,KS,87,8,-1,8,6,7,5,5,-1,-1,-1,-1,-1,-1,7,8,8,-1,8,8,8,-1,5
20,051,Ellis,Kansas,KS,28,5,5,7,5,5,5,5,5,8,-1,-1,7,5,5,5,5,-1,5,6,6,8,5
20,053,Ellsworth,Kansas,KS,58,8,7,7,8,7,7,5,8,-1,-1,-1,8,-1,8,8,5,-1,7,8,5,-1,7
20,055,Finney,Kansas,KS,29,5,8,8,8,5,8,8,8,5,-1,8,7,8,5,8,6,-1,5,8,5,5,5
20,057,Ford,Kansas,KS,29,7,7,5,8,5,8,8,8,8,-1,8,8,8,8,8,5,8,6,6,8,5,7
20,059,Franklin,Kansas,KS,40,7,7,7,8,5,7,5,8,8,-1,-1,7,8,8,5,5,7,7,8,8,6,7
20,061,Geary,Kansas,KS,33,8,8,8,5,5,5,8,8,8,7,-1,8,6,8,6,5,-1,6,6,8,8,7
20,063,Gove,Kansas,KS,79,5,-1,7,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,5,6,5,-1,-1
20,065,Graham,Kansas,KS,81,7,-1,7,8,7,7,5,-1,-1,-1,-1,-1,-1,8,-1,8,-1,7,8,5,-1,7
20,067,Grant,Kansas,KS,39,5,5,5,8,5,5,8,8,8,-1,8,8,8,-1,-1,6,-1,6,8,5,8,5
20,069,Gray,Kansas,KS,78,5,5,5,5,5,5,8,5,8,-1,-1,8,5,8,8,5,-1,5,8,8,-1,-1
20,071,Greeley,Kansas,KS,79,8,-1,5,8,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1
20,073,Greenwood,Kansas,KS,61,5,8,5,8,5,7,8,8,8,-1,-1,8,8,8,8,8,-1,8,6,6,8,7
20,075,Hamilton,Kansas,KS,81,8,-1,8,8,5,7,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,8,-1,5,-1,-1
20,077,Harper,Kansas,KS,58,7,5,7,8,5,7,8,5,5,-1,-1,5,5,8,8,8,-1,8,8,6,-1,7
20,079,Harvey,Kansas,KS,27,7,7,5,8,7,5,8,5,5,-1,-1,5,5,8,5,5,-1,5,8,6,5,5
20,081,Haskell,Kansas,KS,38,5,5,5,8,5,5,8,5,-1,-1,-1,7,5,-1,-1,8,-1,5,8,5,-1,-1
20,083,Hodgeman,Kansas,KS,79,7,-1,7,7,-1,7,8,-1,-1,-1,-1,-1,-1,-1,8,5,-1,-1,8,5,-1,-1
20,085,Jackson,Kansas,KS,40,5,5,5,5,7,7,5,8,8,-1,-1,8,5,5,8,8,-1,8,8,8,-1,7
20,087,Jefferson,Kansas,KS,38,7,7,7,8,5,5,5,8,8,-1,-1,8,8,5,6,5,-1,8,8,5,6,5
20,089,Jewell,Kansas,KS,81,5,-1,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,5,8,-1,7,-1,5,-1,7
20,091,Johnson,Kansas,KS,10,5,5,5,5,8,5,5,5,5,5,6,5,5,5,5,5,5,5,5,8,7,5
20,093,Kearny,Kansas,KS,80,5,5,7,8,5,7,8,5,-1,-1,-1,8,5,-1,-1,8,-1,5,8,8,-1,-1
20,095,Kingman,Kansas,KS,40,7,8,5,8,8,5,5,5,5,-1,-1,5,6,5,5,5,-1,5,8,8,8,5
20,097,Kiowa,Kansas,KS,81,7,8,7,5,5,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,8,5,-1,-1
20,099,Labette,Kansas,KS,64,7,5,8,8,5,8,5,5,6,-1,-1,5,8,8,8,6,8,6,8,6,6,5
20,101,Lane,Kansas,KS,79,5,-1,5,-1,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,8,-1,-1
20,103,Leavenworth,Kansas,KS,45,7,7,7,7,7,7,5,8,5,8,-1,7,8,8,5,8,7,8,6,6,8,7
20,105,Lincoln,Kansas,KS,81,5,-1,7,5,5,7,5,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,8,5,-1,-1
20,107,Linn,Kansas,KS,59,7,5,7,8,5,5,5,8,8,-1,-1,8,7,5,5,8,-1,8,8,6,8,5
20,109,Logan,Kansas,KS,82,5,8,5,5,8,5,5,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,8,5,-1,-1
20,111,Lyon,Kansas,KS,29,5,5,5,8,5,8,8,5,5,-1,7,5,5,5,5,5,8,5,6,5,8,5
20,113,McPherson,Kansas,KS,27,7,7,7,7,7,5,5,7,5,-1,-1,5,8,8,5,5,-1,5,6,8,7,5
20,115,Marion,Kansas,KS,54,5,5,7,7,7,5,5,5,5,-1,-1,5,8,8,5,5,-1,5,8,6,5,7
20,117,Marshall,Kansas,KS,58,7,7,7,7,5,5,5,5,5,-1,-1,5,5,8,8,6,-1,5,8,8,-1,5
20,119,Meade,Kansas,KS,79,7,7,5,7,5,5,8,8,-1,-1,-1,5,8,8,-1,8,-1,5,8,5,-1,5
20,121,Miami,Kansas,KS,47,7,5,5,5,7,5,5,7,8,-1,-1,7,8,8,5,8,-1,5,8,5,8,5
20,123,Mitchell,Kansas,KS,54,5,5,5,7,7,5,5,5,5,-1,-1,5,5,8,5,5,-1,5,6,8,-1,5
20,125,Montgomery,Kansas,KS,50,6,8,8,6,7,8,5,8,8,8,-1,8,8,5,8,5,-1,8,8,6,8,7
20,127,Morris,Kansas,KS,58,5,8,7,5,5,5,5,5,5,-1,-1,8,5,-1,5,5,-1,7,8,5,-1,5
20,129,Morton,Kansas,KS,80,5,7,5,8,7,5,8,5,-1,-1,-1,7,5,-1,-1,8,-1,5,-1,5,-1,-1
20,131,Nemaha,Kansas,KS,56,7,7,5,5,7,5,5,5,6,-1,-1,5,5,5,5,5,-1,5,8,8,8,5
20,133,Neosho,Kansas,KS,63,8,7,8,6,7,7,5,5,5,-1,-1,5,6,5,6,6,-1,6,6,6,8,5
20,135,Ness,Kansas,KS,79,7,-1,7,8,5,7,5,-1,-1,-1,-1,-1,-1,8,-1,7,-1,7,6,5,-1,5
20,137,Norton,Kansas,KS,58,5,5,5,5,7,5,5,-1,-1,-1,-1,-1,-1,8,8,5,-1,8,8,5,-1,7
20,139,Osage,Kansas,KS,57,7,7,7,7,7,7,5,7,8,-1,-1,7,8,8,5,5,-1,8,8,8,8,7
20,141,Osborne,Kansas,KS,81,7,-1,8,8,7,7,5,-1,-1,-1,-1,-1,-1,8,8,8,-1,8,6,5,-1,5
20,143,Ottawa,Kansas,KS,54,8,8,8,7,8,7,5,5,5,-1,-1,5,8,8,5,8,-1,5,8,8,-1,5
20,145,Pawnee,Kansas,KS,54,7,5,5,8,5,7,7,8,8,-1,-1,8,8,8,5,5,-1,8,8,5,8,7
20,147,Phillips,Kansas,KS,58,5,7,7,7,5,5,5,8,8,-1,-1,8,5,-1,8,5,-1,5,8,6,-1,7
20,149,Pottawatomie,Kansas,KS,56,7,7,5,5,8,5,5,8,6,-1,-1,8,5,8,8,5,-1,7,8,8,8,7
20,151,Pratt,Kansas,KS,54,7,7,5,7,5,5,8,8,8,-1,-1,8,7,8,5,5,-1,7,6,5,8,5
20,153,Rawlins,Kansas,KS,81,5,-1,5,7,-1,5,5,-1,-1,-1,-1,-1,-1,8,8,5,-1,5,8,5,-1,7
20,155,Reno,Kansas,KS,21,7,7,7,6,5,8,7,5,5,-1,-1,5,5,8,5,5,-1,5,6,8,6,5
20,157,Republic,Kansas,KS,58,7,5,7,5,7,5,5,-1,-1,-1,-1,-1,-1,5,5,6,-1,5,6,8,-1,5
20,159,Rice,Kansas,KS,40,7,5,7,8,7,7,8,5,6,-1,-1,7,5,5,5,5,-1,7,8,6,5,5
20,161,Riley,Kansas,KS,22,5,5,5,5,5,5,5,8,6,8,-1,8,8,5,5,5,-1,5,5,6,5,5
20,163,Rooks,Kansas,KS,82,7,7,7,5,7,7,5,8,8,-1,-1,7,8,5,8,7,-1,5,8,8,-1,7
20,165,Rush,Kansas,KS,81,5,-1,7,5,5,7,5,-1,-1,-1,-1,-1,-1,-1,5,8,-1,8,8,6,-1,7
20,167,Russell,Kansas,KS,58,7,7,7,8,5,7,5,5,5,-1,-1,5,5,8,6,8,-1,7,6,6,-1,5
20,169,Saline,Kansas,KS,19,5,5,5,8,5,8,5,5,8,-1,-1,5,8,5,5,5,-1,5,6,8,5,5
20,171,Scott,Kansas,KS,56,8,5,7,8,5,7,8,5,6,-1,-1,5,8,-1,8,5,-1,7,8,5,-1,7
20,173,Sedgwick,Kansas,KS,4,5,8,5,8,5,6,5,8,8,8,8,8,5,8,8,5,7,6,8,6,8,7
20,175,Seward,Kansas,KS,42,5,5,5,8,5,8,8,6,8,-1,8,8,5,8,5,6,-1,6,6,5,5,5
20,177,Shawnee,Kansas,KS,11,7,5,8,8,5,8,5,8,8,8,8,7,8,8,8,7,8,8,8,8,8,7
20,179,Sheridan,Kansas,KS,82,7,-1,5,-1,8,5,5,-1,-1,-1,-1,-1,-1,-1,8,8,-1,5,-1,8,-1,-1
20,181,Sherman,Kansas,KS,82,7,5,8,8,5,7,5,5,5,-1,-1,5,8,8,8,8,-1,7,6,5,8,5
20,183,Smith,Kansas,KS,81,5,-1,7,5,5,5,5,-1,-1,-1,-1,-1,-1,5,8,5,-1,5,8,8,-1,5
20,185,Stafford,Kansas,KS,81,8,7,7,8,7,7,8,8,8,-1,-1,8,-1,-1,8,8,-1,7,-1,8,-1,5
20,187,Stanton,Kansas,KS,78,7,7,5,8,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,8,5,-1,-1
20,189,Stevens,Kansas,KS,39,7,5,5,8,7,5,8,5,-1,-1,-1,5,8,-1,-1,6,-1,5,8,5,-1,-1
20,191,Sumner,Kansas,KS,27,7,5,5,5,7,7,5,5,5,-1,-1,5,5,8,8,8,-1,7,8,8,8,7
20,193,Thomas,Kansas,KS,39,5,5,5,5,7,5,5,8,8,-1,-1,8,8,5,8,5,-1,5,8,6,8,5
20,195,Trego,Kansas,KS,81,7,-1,5,8,8,7,5,-1,-1,-1,-1,-1,-1,-1,5,5,-1,5,-1,8,-1,-1
20,197,Wabaunsee,Kansas,KS,56,5,5,5,7,8,5,5,5,5,-1,-1,5,5,8,5,8,-1,8,6,8,8,7
20,199,Wallace,Kansas,KS,82,8,-1,7,5,8,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,7,-1,8,-1,-1
20,201,Washington,Kansas,KS,58,7,7,8,5,7,5,5,5,5,-1,-1,5,5,5,6,6,-1,5,8,8,-1,7
20,203,Wichita,Kansas,KS,82,8,-1,8,8,5,7,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,7,-1,5,-1,-1
20,205,Wilson,Kansas,KS,62,5,5,7,8,7,7,6,8,8,-1,-1,8,8,5,6,8,-1,6,8,6,8,7
20,207,Woodson,Kansas,KS,61,5,-1,8,6,-1,7,5,-1,-1,-1,-1,-1,-1,8,-1,5,-1,5,8,6,-1,7
20,209,Wyandotte,Kansas,KS,6,5,8,5,8,5,8,8,8,8,8,8,8,8,8,8,5,8,8,6,8,8,5
21,001,Adair,Kentucky,KY,73,5,8,5,6,7,5,5,8,8,-1,-1,6,8,5,6,6,8,8,8,6,6,7
