Feature,Estimator,AUC,AUC_best,Accuracy,Accuracy_best,F1,F1_best,Precision,Precision_best,Recall,Recall_best
tobacco_use : abdominal_adiposity : overall_obesity : age,random_forest,0,0,0.6191026827012026,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use : age,linear,0,0,0.12284609344916672,{'normalize': True},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use : age,knn,0,0,0.6126734505087883,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use : age,logistic,0,0,0.6990286771507863,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use : age,gaussian,0,0,0.6688714153561517,{},0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use : age,svc,0,0,0.6752081406105457,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use : age,decision_tree,0,0,0.5973172987974098,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 15}",0,0,0,0,0,0
tobacco_use : abdominal_adiposity : alcohol_use : age,random_forest,0,0,0.6297872340425531,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : family_history : type_a : overall_obesity,linear,0,0,0.11479119936147406,{'normalize': False},0,0,0,0,0,0
tobacco_use : family_history : type_a : overall_obesity,knn,0,0,0.6189176688251619,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : family_history : type_a : overall_obesity,logistic,0,0,0.6883441258094358,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : family_history : type_a : overall_obesity,gaussian,0,0,0.6927844588344125,{},0,0,0,0,0,0
tobacco_use : family_history : type_a : overall_obesity,svc,0,0,0.6666512488436632,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : type_a : overall_obesity,decision_tree,0,0,0.5737742830712302,"{'max_features': 'log2', 'max_leaf_nodes': 25, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : family_history : type_a : overall_obesity,random_forest,0,0,0.6471785383903793,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : family_history : type_a : alcohol_use,linear,0,0,0.11265927717143438,{'normalize': True},0,0,0,0,0,0
tobacco_use : family_history : type_a : alcohol_use,knn,0,0,0.655781683626272,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : family_history : type_a : alcohol_use,logistic,0,0,0.690518038852914,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : family_history : type_a : alcohol_use,gaussian,0,0,0.6818686401480111,{},0,0,0,0,0,0
tobacco_use : family_history : type_a : alcohol_use,svc,0,0,0.6883441258094358,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : type_a : alcohol_use,decision_tree,0,0,0.6017113783533766,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 15}",0,0,0,0,0,0
tobacco_use : family_history : type_a : alcohol_use,random_forest,0,0,0.6514338575393155,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 25}",0,0,0,0,0,0
tobacco_use : family_history : type_a : age,linear,0,0,0.17098980432572314,{'normalize': True},0,0,0,0,0,0
tobacco_use : family_history : type_a : age,knn,0,0,0.7055966697502314,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : family_history : type_a : age,logistic,0,0,0.7077243293246994,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : family_history : type_a : age,gaussian,0,0,0.7338575393154487,{},0,0,0,0,0,0
tobacco_use : family_history : type_a : age,svc,0,0,0.7078168362627195,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : type_a : age,decision_tree,0,0,0.625531914893617,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 15}",0,0,0,0,0,0
tobacco_use : family_history : type_a : age,random_forest,0,0,0.6863552266419981,"{'max_features': 'sqrt', 'max_leaf_nodes': 25, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : alcohol_use,linear,0,0,0.10523305061958328,{'normalize': True},0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : alcohol_use,knn,0,0,0.6382053654024052,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : alcohol_use,logistic,0,0,0.6688714153561518,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : alcohol_use,gaussian,0,0,0.6732654949121184,{},0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : alcohol_use,svc,0,0,0.6645235892691952,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : alcohol_use,decision_tree,0,0,0.602081406105458,"{'max_features': 'auto', 'max_leaf_nodes': 30, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : alcohol_use,random_forest,0,0,0.6624421831637374,"{'max_features': None, 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 5}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : age,linear,0,0,0.15692968330061105,{'normalize': True},0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : age,knn,0,0,0.6364014801110083,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : age,logistic,0,0,0.7251618871415355,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : age,gaussian,0,0,0.727382053654024,{},0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : age,svc,0,0,0.6925531914893617,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : age,decision_tree,0,0,0.6189639222941721,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 10}",0,0,0,0,0,0
tobacco_use : family_history : overall_obesity : age,random_forest,0,0,0.6992599444958372,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 25}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use : age,linear,0,0,0.15693084159624893,{'normalize': False},0,0,0,0,0,0
tobacco_use : family_history : alcohol_use : age,knn,0,0,0.6539315448658648,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use : age,logistic,0,0,0.7208140610545791,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use : age,gaussian,0,0,0.720814061054579,{},0,0,0,0,0,0
tobacco_use : family_history : alcohol_use : age,svc,0,0,0.6969935245143386,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use : age,decision_tree,0,0,0.6323774283071231,"{'max_features': 'log2', 'max_leaf_nodes': 25, 'max_depth': 25}",0,0,0,0,0,0
tobacco_use : family_history : alcohol_use : age,random_forest,0,0,0.6492599444958371,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : alcohol_use,linear,0,0,0.05718023776249802,{'normalize': False},0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : alcohol_use,knn,0,0,0.6081406105457909,"{'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : alcohol_use,logistic,0,0,0.675254394079556,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : alcohol_use,gaussian,0,0,0.6665587419056428,{},0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : alcohol_use,svc,0,0,0.6666975023126733,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : alcohol_use,decision_tree,0,0,0.5885753931544866,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 20}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : alcohol_use,random_forest,0,0,0.6494449583718779,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': False, 'max_depth': 25}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : age,linear,0,0,0.14131233587081432,{'normalize': True},0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : age,knn,0,0,0.6426919518963923,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : age,logistic,0,0,0.7163274745605921,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : age,gaussian,0,0,0.6861239592969473,{},0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : age,svc,0,0,0.6946808510638297,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : age,decision_tree,0,0,0.6191026827012026,"{'max_features': 'sqrt', 'max_leaf_nodes': 2, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : type_a : overall_obesity : age,random_forest,0,0,0.6622571692876964,"{'max_features': None, 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : type_a : alcohol_use : age,linear,0,0,0.13907765370863823,{'normalize': True},0,0,0,0,0,0
tobacco_use : type_a : alcohol_use : age,knn,0,0,0.6577243293246993,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : type_a : alcohol_use : age,logistic,0,0,0.7119333950046254,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : type_a : alcohol_use : age,gaussian,0,0,0.6709065679925994,{},0,0,0,0,0,0
tobacco_use : type_a : alcohol_use : age,svc,0,0,0.7163737280296023,"{'C': 10, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : type_a : alcohol_use : age,decision_tree,0,0,0.6038852913968548,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 15}",0,0,0,0,0,0
tobacco_use : type_a : alcohol_use : age,random_forest,0,0,0.6556891766882516,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 25}",0,0,0,0,0,0
tobacco_use : overall_obesity : alcohol_use : age,linear,0,0,0.12196763134541944,{'normalize': True},0,0,0,0,0,0
tobacco_use : overall_obesity : alcohol_use : age,knn,0,0,0.6254856614246068,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
tobacco_use : overall_obesity : alcohol_use : age,logistic,0,0,0.6924606845513412,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
tobacco_use : overall_obesity : alcohol_use : age,gaussian,0,0,0.6556891766882516,{},0,0,0,0,0,0
tobacco_use : overall_obesity : alcohol_use : age,svc,0,0,0.6643385753931546,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
tobacco_use : overall_obesity : alcohol_use : age,decision_tree,0,0,0.6107308048103609,"{'max_features': 'auto', 'max_leaf_nodes': 20, 'max_depth': 1}",0,0,0,0,0,0
tobacco_use : overall_obesity : alcohol_use : age,random_forest,0,0,0.632099907493062,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a,linear,0,0,0.10339535691252533,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a,knn,0,0,0.6646623496762258,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a,logistic,0,0,0.7013876040703052,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a,gaussian,0,0,0.6775670675300647,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a,svc,0,0,0.7100832562442184,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a,decision_tree,0,0,0.5840425531914893,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : type_a,random_forest,0,0,0.6647086031452359,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity,linear,0,0,0.11219750831713578,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity,knn,0,0,0.6407493061979649,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity,logistic,0,0,0.7121646623496762,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity,gaussian,0,0,0.6754394079555965,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity,svc,0,0,0.7014801110083256,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity,decision_tree,0,0,0.5908880666049955,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : overall_obesity,random_forest,0,0,0.6839037927844588,"{'max_features': None, 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use,linear,0,0,0.09420605880797442,{'normalize': True},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use,knn,0,0,0.6582331174838113,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use,logistic,0,0,0.7056891766882516,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use,gaussian,0,0,0.6926919518963921,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use,svc,0,0,0.7163737280296022,"{'C': 100, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use,decision_tree,0,0,0.5910268270120259,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : alcohol_use,random_forest,0,0,0.6387604070305273,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : age,linear,0,0,0.15397833682335055,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : age,knn,0,0,0.6754394079555966,"{'n_neighbors': 50, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : age,logistic,0,0,0.7229417206290473,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : age,gaussian,0,0,0.6753469010175763,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : age,svc,0,0,0.7274283071230343,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : age,decision_tree,0,0,0.6082793709528214,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 5}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : family_history : age,random_forest,0,0,0.6751618871415356,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity,linear,0,0,0.08266723619895741,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity,knn,0,0,0.6015263644773359,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity,logistic,0,0,0.6945883441258094,"{'penalty': 'l2', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity,gaussian,0,0,0.6600832562442183,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity,svc,0,0,0.6796947271045328,"{'C': 1, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity,decision_tree,0,0,0.5434320074005551,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : overall_obesity,random_forest,0,0,0.62104532839963,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 25}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use,linear,0,0,0.05764180133771509,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use,knn,0,0,0.6018038852913967,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use,logistic,0,0,0.6665587419056428,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use,gaussian,0,0,0.6621646623496762,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use,svc,0,0,0.6623034227567067,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use,decision_tree,0,0,0.5366327474560593,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 20}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : alcohol_use,random_forest,0,0,0.6426456984273821,"{'max_features': None, 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 20}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : age,linear,0,0,0.1411473935229496,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : age,knn,0,0,0.6104070305272895,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : age,logistic,0,0,0.696854764107308,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : age,gaussian,0,0,0.6685938945420907,{},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : age,svc,0,0,0.651341350601295,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : age,decision_tree,0,0,0.6040703052728954,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 20}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : type_a : age,random_forest,0,0,0.6689176688251618,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use,linear,0,0,0.06803203702529699,{'normalize': False},0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use,knn,0,0,0.5952358926919519,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
ldl_cholesterol : abdominal_adiposity : overall_obesity : alcohol_use,logistic,0,0,0.6686864014801109,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
